timestamp,sender,receiver,sender_x,sender_y,sender_z,receiver_x,receiver_y,receiver_z,distance,RSSI,SNR,LOS,building_obstacles,terrain_blocked,packet_status,drop_reason,latency_ms,packet_id,source,destination,hop_count,TTL
1788859688.677,2,3,-0.003,-0.029,-0.043,14.985,-0.029,-0.028,14.988,-39.308,80.692,1,,0,received,,405.496,f90bf9d0-9348-44dd-b4f7-d6791b136243,2,1,1,2
1788859688.677,3,1,14.985,-0.029,-0.028,-14.983,-0.006,-0.051,29.968,-46.380,73.620,1,,0,received,,399.638,f90bf9d0-9348-44dd-b4f7-d6791b136243,2,1,2,1
1788859688.677,2,3,-0.003,-0.029,-0.043,14.985,-0.029,-0.028,14.988,-39.308,80.692,1,,0,received,,406.910,5b2e05cc-84c6-4d4d-9722-8875cdfccfe6,2,3,0,3
1788859688.678,3,1,14.985,-0.029,-0.028,-14.983,-0.006,-0.051,29.968,-46.380,73.620,1,,0,received,,399.548,ad869c7b-42d8-4153-a8b1-6db644f0e654,3,1,0,3
1788859688.678,3,2,14.985,-0.029,-0.028,-0.003,-0.029,-0.043,14.988,-39.308,80.692,1,,0,received,,407.766,dd272c22-34e1-4cd1-989a-2d06745aad9b,3,2,0,3
1788859689.680,1,2,-14.976,-0.006,-0.057,0.005,-0.029,-0.050,14.980,-39.303,80.697,1,,0,received,,413.252,e8a73096-3c81-4094-9b6a-ea28b819584a,1,2,0,3
1788859689.681,1,3,-14.976,-0.006,-0.057,14.977,-0.029,0.024,29.953,-46.375,73.625,1,,0,received,,396.561,92f5967e-09eb-449a-a34e-c3434f444bd9,1,3,0,3
1788859689.681,2,1,0.005,-0.029,-0.050,-14.976,-0.006,-0.057,14.980,-39.303,80.697,1,,0,received,,408.524,3321acc0-f338-4dd3-bb9b-64afb6ee49ec,2,1,0,3
1788859689.681,2,3,0.005,-0.029,-0.050,14.977,-0.029,0.024,14.973,-39.298,80.702,1,,0,received,,397.790,582f9824-4064-40a8-b393-ce1ba17decbc,2,3,0,3
1788859689.681,3,1,14.977,-0.029,0.024,-14.976,-0.006,-0.057,29.953,-46.375,73.625,1,,0,dropped,channel_loss,406.565,1be2579f-0f76-4d94-876e-66f9935daeff,3,1,0,3
1788859689.681,3,2,14.977,-0.029,0.024,0.005,-0.029,-0.050,14.973,-39.298,80.702,1,,0,received,,410.836,1be2579f-0f76-4d94-876e-66f9935daeff,3,1,1,2
1788859689.681,2,1,0.005,-0.029,-0.050,-14.976,-0.006,-0.057,14.980,-39.303,80.697,1,,0,received,,398.952,1be2579f-0f76-4d94-876e-66f9935daeff,3,1,2,1
1788859689.682,3,2,14.977,-0.029,0.024,0.005,-0.029,-0.050,14.973,-39.298,80.702,1,,0,received,,403.765,9f350cf5-f290-4840-b116-8120db1038cf,3,2,0,3
1788859690.716,1,2,-14.968,-0.006,-0.064,0.005,-0.029,-0.001,14.973,-39.298,80.702,1,,0,received,,404.485,d230cafa-d83a-4b9b-aaaf-2e6ea0e90966,1,2,0,3
1788859690.716,1,3,-14.968,-0.006,-0.064,14.962,-0.040,-0.039,29.930,-46.367,73.633,1,,0,received,,408.611,48748224-4f61-4654-9b50-ba651c8062d7,1,3,0,3
1788859690.716,2,1,0.005,-0.029,-0.001,-14.968,-0.006,-0.064,14.973,-39.298,80.702,1,,0,dropped,channel_loss,397.112,7c265c16-1822-47f7-963b-b1b086374080,2,1,0,3
1788859690.716,2,3,0.005,-0.029,-0.001,14.962,-0.040,-0.039,14.958,-39.288,80.712,1,,0,received,,401.930,7c265c16-1822-47f7-963b-b1b086374080,2,1,1,2
1788859690.716,3,1,14.962,-0.040,-0.039,-14.968,-0.006,-0.064,29.930,-46.367,73.633,1,,0,received,,400.117,7c265c16-1822-47f7-963b-b1b086374080,2,1,2,1
1788859690.717,2,3,0.005,-0.029,-0.001,14.962,-0.040,-0.039,14.958,-39.288,80.712,1,,0,received,,404.116,b14023dc-3a8e-4679-a065-45c25d36fa6b,2,3,0,3
1788859690.717,3,1,14.962,-0.040,-0.039,-14.968,-0.006,-0.064,29.930,-46.367,73.633,1,,0,received,,400.715,7ea8f414-2123-4cac-8ba6-92b203c7ce09,3,1,0,3
1788859690.717,3,2,14.962,-0.040,-0.039,0.005,-0.029,-0.001,14.958,-39.288,80.712,1,,0,received,,413.609,2bc16046-491a-478d-90f0-f3e7e376cc67,3,2,0,3
1788859691.759,1,2,-14.968,-0.006,-0.067,0.005,-0.029,-0.002,14.973,-39.298,80.702,1,,0,received,,412.371,23a5a01a-1446-454d-bc3b-2e875a3d2bfc,1,2,0,3
1788859691.759,1,3,-14.968,-0.006,-0.067,14.954,-0.018,-0.042,29.922,-46.364,73.636,1,,0,received,,396.156,a6b1eb46-5507-4456-8219-cf2d068c7a61,1,3,0,3
1788859691.759,2,1,0.005,-0.029,-0.002,-14.968,-0.006,-0.067,14.973,-39.298,80.702,1,,0,dropped,channel_loss,411.865,ebd26d71-101f-4e6f-ad6c-626be061483b,2,1,0,3
1788859691.759,2,3,0.005,-0.029,-0.002,14.954,-0.018,-0.042,14.950,-39.282,80.718,1,,0,dropped,channel_loss,413.671,ebd26d71-101f-4e6f-ad6c-626be061483b,2,1,1,2
1788859691.759,2,3,0.005,-0.029,-0.002,14.954,-0.018,-0.042,14.950,-39.282,80.718,1,,0,received,,398.470,9c9b32c2-09b7-418f-a718-682d0054cdab,2,3,0,3
1788859691.759,3,1,14.954,-0.018,-0.042,-14.968,-0.006,-0.067,29.922,-46.364,73.636,1,,0,received,,399.419,9d9e1b92-19a0-4f51-8960-7c329333bc37,3,1,0,3
1788859691.760,3,2,14.954,-0.018,-0.042,0.005,-0.029,-0.002,14.950,-39.282,80.718,1,,0,received,,396.317,ce586edf-393b-4036-86d8-09523bca5cb6,3,2,0,3
1788859692.808,1,2,-14.968,-0.006,-0.065,0.012,-0.029,-0.058,14.980,-39.303,80.697,1,,0,received,,414.850,dfb29480-8833-449f-a265-10924c5ff09c,1,2,0,3
1788859692.809,1,3,-14.968,-0.006,-0.065,14.954,-0.018,-0.044,29.922,-46.364,73.636,1,,0,received,,410.826,0aa42716-f59e-4928-88b2-55201d3f865d,1,3,0,3
1788859692.809,2,1,0.012,-0.029,-0.058,-14.968,-0.006,-0.065,14.980,-39.303,80.697,1,,0,received,,403.604,72136fdb-b0d9-49ed-8617-46717a999978,2,1,0,3
1788859692.810,2,3,0.012,-0.029,-0.058,14.954,-0.018,-0.044,14.942,-39.277,80.723,1,,0,dropped,channel_loss,415.053,6e6e09f2-724c-4142-bd37-5e661f225cae,2,3,0,3
1788859692.810,2,1,0.012,-0.029,-0.058,-14.968,-0.006,-0.065,14.980,-39.303,80.697,1,,0,received,,409.512,6e6e09f2-724c-4142-bd37-5e661f225cae,2,3,1,2
1788859692.810,1,3,-14.968,-0.006,-0.065,14.954,-0.018,-0.044,29.922,-46.364,73.636,1,,0,received,,401.078,6e6e09f2-724c-4142-bd37-5e661f225cae,2,3,2,1
1788859692.810,3,1,14.954,-0.018,-0.044,-14.968,-0.006,-0.065,29.922,-46.364,73.636,1,,0,dropped,channel_loss,406.728,34a8c041-fd29-48ab-a72c-ee0b2fadffc1,3,1,0,3
1788859692.810,3,2,14.954,-0.018,-0.044,0.012,-0.029,-0.058,14.942,-39.277,80.723,1,,0,received,,410.104,34a8c041-fd29-48ab-a72c-ee0b2fadffc1,3,1,1,2
1788859692.811,2,1,0.012,-0.029,-0.058,-14.968,-0.006,-0.065,14.980,-39.303,80.697,1,,0,received,,406.828,34a8c041-fd29-48ab-a72c-ee0b2fadffc1,3,1,2,1
1788859692.811,3,2,14.954,-0.018,-0.044,0.012,-0.029,-0.058,14.942,-39.277,80.723,1,,0,received,,412.198,82cfc45c-3ac8-41e1-ac8d-472cb3ff739d,3,2,0,3
1788859693.842,1,2,-14.960,-0.018,-0.066,0.020,-0.029,-0.064,14.980,-39.303,80.697,1,,0,received,,414.360,00f164ab-f425-4b8d-8e0c-1d00de8829b6,1,2,0,3
1788859693.842,1,3,-14.960,-0.018,-0.066,14.962,-0.018,-0.041,29.922,-46.364,73.636,1,,0,received,,398.861,113dc176-4b24-4b28-b964-74897c77b96f,1,3,0,3
1788859693.842,2,1,0.020,-0.029,-0.064,-14.960,-0.018,-0.066,14.980,-39.303,80.697,1,,0,received,,408.648,c696cbc9-f70f-4ad4-9d0a-e5377e361afa,2,1,0,3
1788859693.843,2,3,0.020,-0.029,-0.064,14.962,-0.018,-0.041,14.942,-39.277,80.723,1,,0,received,,397.542,f86ef4d5-8507-4264-9b00-09ab82de6a1a,2,3,0,3
1788859693.843,3,1,14.962,-0.018,-0.041,-14.960,-0.018,-0.066,29.922,-46.364,73.636,1,,0,received,,400.068,d1292505-b90b-4201-ad59-472f9bff9ccf,3,1,0,3
1788859693.843,3,2,14.962,-0.018,-0.041,0.020,-0.029,-0.064,14.942,-39.277,80.723,1,,0,received,,407.532,2d7a2c38-321e-473e-b692-cf9d2f01c50a,3,2,0,3
1788859694.889,1,2,-14.960,-0.006,-0.062,0.020,-0.018,-0.016,14.980,-39.303,80.697,1,,0,received,,406.817,07a1064a-991b-4f52-9b38-cd5b5e242cb7,1,2,0,3
1788859694.889,1,3,-14.960,-0.006,-0.062,14.962,-0.018,-0.046,29.922,-46.364,73.636,1,,0,received,,413.838,d914500c-45f3-4d4c-96f6-a976afe55665,1,3,0,3
1788859694.890,2,1,0.020,-0.018,-0.016,-14.960,-0.006,-0.062,14.980,-39.303,80.697,1,,0,received,,409.468,aa892da4-9b38-4d55-8b48-65e4f683d067,2,1,0,3
1788859694.890,2,3,0.020,-0.018,-0.016,14.962,-0.018,-0.046,14.942,-39.277,80.723,1,,0,received,,403.060,a56b61b9-778a-4ee7-b02c-1af4722b448c,2,3,0,3
1788859694.890,3,1,14.962,-0.018,-0.046,-14.960,-0.006,-0.062,29.922,-46.364,73.636,1,,0,received,,401.144,7bf1a8c1-6aec-4227-b3d1-868560c64bbb,3,1,0,3
1788859694.890,3,2,14.962,-0.018,-0.046,0.020,-0.018,-0.016,14.942,-39.277,80.723,1,,0,received,,410.181,2f4c0df3-1547-42c3-8b23-0502b357fe6b,3,2,0,3
1788859695.927,1,2,-14.953,-0.018,-0.063,0.012,-0.006,-0.016,14.965,-39.293,80.707,1,,0,received,,404.310,8031b808-e92f-499d-b7bf-bddd66e25c71,1,2,0,3
1788859695.927,1,3,-14.953,-0.018,-0.063,14.962,-0.029,-0.048,29.915,-46.362,73.638,1,,0,dropped,channel_loss,415.066,92e4b5b3-a66c-4204-a348-bbf203a935e4,1,3,0,3
1788859695.927,1,2,-14.953,-0.018,-0.063,0.012,-0.006,-0.016,14.965,-39.293,80.707,1,,0,received,,399.407,92e4b5b3-a66c-4204-a348-bbf203a935e4,1,3,1,2
1788859695.927,2,3,0.012,-0.006,-0.016,14.962,-0.029,-0.048,14.950,-39.282,80.718,1,,0,received,,413.809,92e4b5b3-a66c-4204-a348-bbf203a935e4,1,3,2,1
1788859695.927,2,1,0.012,-0.006,-0.016,-14.953,-0.018,-0.063,14.965,-39.293,80.707,1,,0,received,,412.729,28b83594-795d-4ba7-9181-803b745f7ba8,2,1,0,3
1788859695.928,2,3,0.012,-0.006,-0.016,14.962,-0.029,-0.048,14.950,-39.282,80.718,1,,0,received,,398.299,34f9c2c6-03d9-43df-96fb-399cc9cf5a36,2,3,0,3
1788859695.928,3,1,14.962,-0.029,-0.048,-14.953,-0.018,-0.063,29.915,-46.362,73.638,1,,0,received,,409.215,528387cc-52b5-4607-b29d-0cf7c5e0cbbe,3,1,0,3
1788859695.928,3,2,14.962,-0.029,-0.048,0.012,-0.006,-0.016,14.950,-39.282,80.718,1,,0,received,,414.889,32977c86-724d-432c-9aff-0b031f5a3aae,3,2,0,3
1788859696.960,1,2,-14.953,-0.018,-0.072,0.005,0.005,-0.019,14.958,-39.288,80.712,1,,0,received,,395.301,649a5917-9f68-47d6-a3af-90ee0a2cd86a,1,2,0,3
1788859696.961,1,3,-14.953,-0.018,-0.072,14.954,-0.029,-0.049,29.907,-46.359,73.641,1,,0,received,,401.132,4d443ecf-b375-40cf-81f7-235ab8ad951e,1,3,0,3
1788859696.961,2,1,0.005,0.005,-0.019,-14.953,-0.018,-0.072,14.958,-39.288,80.712,1,,0,received,,413.923,0af810dd-d66c-451e-853d-869ea6cf6063,2,1,0,3
