time,uav_id,role,x,y,z,latitude,longitude,altitude,velocity,battery,mode,status,armed
1788859758.202,3,Designator,30.098,59.928,17.568,47.39824110,8.54715790,17.626,9.157,64.0,LOITER,active,1
1788859759.355,1,Scout,32.569,-63.461,7.993,47.39826360,8.54512200,7.993,8.645,62.0,LOITER,active,1
1788859759.355,2,Relay,-56.077,0.423,12.953,47.39746690,8.54616890,13.015,3.509,62.0,LOITER,active,1
1788859759.355,3,Designator,31.971,63.203,17.656,47.39825780,8.54720140,17.714,9.709,64.0,LOITER,active,1
1788859760.536,1,Scout,34.313,-65.513,8.024,47.39827930,8.54509480,8.024,9.199,61.0,LOITER,active,1
1788859760.536,2,Relay,-57.589,1.265,12.984,47.39745340,8.54617990,13.047,4.482,62.0,LOITER,active,1
1788859760.536,3,Designator,34.307,66.708,17.718,47.39827880,8.54724790,17.777,10.837,63.0,LOITER,active,1
1788859761.616,1,Scout,37.902,-69.292,8.072,47.39831160,8.54504460,8.072,10.858,61.0,LOITER,active,1
1788859761.616,2,Relay,-59.500,2.534,13.012,47.39743640,8.54619650,13.075,6.022,62.0,LOITER,active,1
1788859761.616,3,Designator,37.132,70.441,17.715,47.39830410,8.54729740,17.775,11.849,63.0,LOITER,active,1
1788859762.695,1,Scout,41.115,-72.771,8.040,47.39834050,8.54499830,8.040,12.014,60.0,LOITER,active,1
1788859762.695,2,Relay,-61.962,4.103,13.005,47.39741450,8.54621720,13.070,7.584,61.0,LOITER,active,1
1788859762.695,3,Designator,40.142,74.326,17.681,47.39833120,8.54734900,17.741,12.181,61.0,LOITER,active,1
1788859763.801,1,Scout,44.399,-76.467,7.980,47.39837000,8.54494920,7.980,12.196,58.0,LOITER,active,1
1788859763.801,2,Relay,-65.673,6.245,12.973,47.39738070,8.54624610,13.037,9.012,61.0,LOITER,active,1
1788859763.801,3,Designator,43.767,79.162,17.679,47.39836380,8.54741330,17.739,11.875,60.0,LOITER,active,1
1788859764.860,1,Scout,47.572,-80.069,7.965,47.39839850,8.54490140,7.965,11.914,58.0,LOITER,active,1
1788859764.860,2,Relay,-69.125,7.896,12.966,47.39734970,8.54626810,13.030,9.930,59.0,LOITER,active,1
1788859764.860,3,Designator,46.533,82.925,17.694,47.39838870,8.54746330,17.753,11.757,60.0,LOITER,active,1
1788859765.898,1,Scout,51.405,-84.404,7.970,47.39843300,8.54484380,7.970,11.742,58.0,LOITER,active,1
1788859765.898,2,Relay,-72.995,9.475,12.969,47.39731500,8.54628910,13.033,10.931,59.0,LOITER,active,1
1788859765.898,3,Designator,49.299,86.678,17.702,47.39841350,8.54751320,17.762,11.762,60.0,LOITER,active,1
1788859766.940,1,Scout,54.511,-87.867,7.972,47.39846100,8.54479780,7.972,11.752,58.0,LOITER,active,1
1788859766.940,2,Relay,-78.424,11.449,12.946,47.39726700,8.54631490,13.011,11.907,59.0,LOITER,active,1
1788859766.940,3,Designator,52.793,91.346,17.707,47.39844490,8.54757520,17.767,11.810,60.0,LOITER,active,1
