time,uav_id,role,x,y,z,latitude,longitude,altitude,velocity,battery,mode,status,armed
1788859949.174,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859949.174,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859950.221,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859950.221,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859950.221,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859951.275,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859951.275,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859951.275,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859952.305,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859952.305,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859952.305,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859953.327,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859953.327,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859953.327,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859954.356,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859954.356,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859954.356,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859955.379,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859955.379,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859955.379,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859956.408,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859956.408,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859956.408,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859957.444,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859957.444,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859957.444,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859958.511,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859958.511,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859958.511,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859959.559,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859959.559,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859959.559,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859960.590,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859960.590,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859960.590,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859961.627,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859961.627,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859961.627,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859962.661,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859962.661,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859962.661,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859963.719,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859963.719,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859963.719,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859964.758,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859964.758,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859964.758,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859965.771,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859965.771,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859965.771,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859966.796,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859966.796,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859966.796,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859967.826,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859967.826,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859967.826,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859968.887,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859968.887,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859968.887,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859969.930,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859969.930,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859969.930,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859970.954,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859970.954,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859970.954,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859971.978,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859971.978,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859971.978,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859973.029,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859973.029,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859973.029,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859974.168,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859974.168,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859974.168,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859975.195,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859975.195,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859975.195,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859976.216,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859976.216,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859976.216,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859977.228,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859977.228,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859977.228,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859978.263,1,Scout,0.035,0.030,7.936,47.39797090,8.54596550,7.936,0.041,76.0,LOITER,active,1
1788859978.263,2,Relay,0.055,0.002,12.204,47.39797120,8.54616390,12.204,0.424,79.0,TAKEOFF,active,1
1788859978.263,3,Designator,0.027,-0.024,15.042,47.39797100,8.54636220,15.055,1.434,79.0,TAKEOFF,active,1
1788859979.304,1,Scout,0.048,0.015,7.952,47.39797100,8.54596530,7.952,0.143,76.0,LOITER,active,1
1788859979.304,2,Relay,0.047,-0.012,12.306,47.39797120,8.54616370,12.354,0.358,77.0,TAKEOFF,active,1
1788859979.304,3,Designator,0.021,-0.001,15.533,47.39797090,8.54636250,15.550,1.186,79.0,LOITER,active,1
1788859980.386,1,Scout,0.196,-0.154,7.986,47.39797240,8.54596300,7.986,0.969,76.0,LOITER,active,1
1788859980.386,2,Relay,-0.126,-0.020,12.515,47.39796950,8.54616360,12.515,0.834,77.0,TAKEOFF,active,1
1788859980.386,3,Designator,0.111,0.108,15.922,47.39797160,8.54636390,15.944,1.092,79.0,LOITER,active,1
1788859981.889,1,Scout,0.891,-1.639,8.020,47.39797870,8.54594300,8.020,3.317,75.0,LOITER,active,1
1788859981.889,2,Relay,-1.555,0.015,12.664,47.39795650,8.54616410,12.664,2.957,75.0,LOITER,active,1
1788859981.889,3,Designator,0.983,1.159,16.246,47.39797930,8.54637740,16.276,3.003,75.0,LOITER,active,1
1788859983.038,1,Scout,1.537,-3.168,8.026,47.39798450,8.54592260,8.026,4.546,73.0,LOITER,active,1
1788859983.038,2,Relay,-3.046,0.021,12.698,47.39794300,8.54616410,12.698,4.077,75.0,LOITER,active,1
1788859983.038,3,Designator,1.846,2.459,16.373,47.39798700,8.54639440,16.403,4.325,75.0,LOITER,active,1
1788859984.478,1,Scout,1.967,-4.062,8.034,47.39798840,8.54591070,8.034,5.115,73.0,LOITER,active,1
1788859984.478,2,Relay,-3.942,-0.001,12.711,47.39793490,8.54616380,12.711,4.613,74.0,LOITER,active,1
1788859984.478,3,Designator,2.554,3.719,16.464,47.39799330,8.54641100,16.494,5.141,74.0,LOITER,active,1
1788859985.495,1,Scout,3.297,-6.701,8.062,47.39800040,8.54587550,8.062,6.528,73.0,LOITER,active,1
1788859985.495,2,Relay,-6.639,-0.093,12.683,47.39791610,8.54616290,12.751,5.974,74.0,LOITER,active,1
1788859985.495,3,Designator,3.573,5.784,16.585,47.39800250,8.54643820,16.615,6.243,74.0,LOITER,active,1
1788859986.511,1,Scout,4.527,-9.244,8.077,47.39801150,8.54584160,8.077,7.667,71.0,LOITER,active,1
1788859986.511,2,Relay,-9.249,-0.147,12.813,47.39788700,8.54616190,12.813,7.076,72.0,LOITER,active,1
1788859986.511,3,Designator,5.043,8.988,16.714,47.39801560,8.54648050,16.745,7.704,73.0,LOITER,active,1
1788859987.524,1,Scout,6.253,-13.001,8.096,47.39802710,8.54579150,8.096,9.129,71.0,LOITER,active,1
1788859987.524,2,Relay,-13.085,-0.153,12.860,47.39785240,8.54616180,12.860,8.429,72.0,LOITER,active,1
1788859987.524,3,Designator,6.408,12.005,16.809,47.39802780,8.54652030,16.840,8.890,72.0,LOITER,active,1
1788859988.551,1,Scout,7.878,-16.511,8.104,47.39804170,8.54574480,8.104,10.324,69.0,LOITER,active,1
1788859988.551,2,Relay,-16.655,-0.126,12.894,47.39782020,8.54616220,12.894,9.521,72.0,LOITER,active,1
1788859988.551,3,Designator,7.981,15.443,16.954,47.39804550,8.54657750,16.954,10.105,72.0,LOITER,active,1
1788859989.585,1,Scout,10.294,-21.459,8.028,47.39805870,8.54569300,8.087,11.579,70.0,LOITER,active,1
1788859989.585,2,Relay,-20.657,-0.088,12.919,47.39778420,8.54616270,12.919,10.615,70.0,LOITER,active,1
1788859989.585,3,Designator,10.222,20.274,16.989,47.39806190,8.54662970,17.021,11.440,71.0,LOITER,active,1
1788859990.693,1,Scout,12.473,-25.549,8.037,47.39808310,8.54562460,8.037,11.834,70.0,LOITER,active,1
1788859990.693,2,Relay,-25.056,-0.037,12.919,47.39774450,8.54616340,12.919,11.480,70.0,LOITER,active,1
1788859990.693,3,Designator,12.246,24.433,17.035,47.39808010,8.54668490,17.069,11.866,71.0,LOITER,active,1
1788859991.739,1,Scout,14.675,-29.527,8.019,47.39810290,8.54557180,8.019,11.586,68.0,LOITER,active,1
1788859991.739,2,Relay,-29.658,0.001,12.909,47.39770310,8.54616390,12.909,11.741,69.0,LOITER,active,1
1788859991.739,3,Designator,14.308,28.531,17.093,47.39809870,8.54673940,17.125,11.656,69.0,LOITER,active,1
1788859992.779,1,Scout,16.796,-33.454,8.016,47.39812200,8.54551960,8.016,11.454,68.0,LOITER,active,1
1788859992.779,2,Relay,-35.310,0.008,12.910,47.39765240,8.54616400,12.910,11.138,69.0,LOITER,active,1
1788859992.779,3,Designator,16.307,32.541,17.168,47.39811660,8.54679270,17.200,11.504,69.0,LOITER,active,1
1788859993.847,1,Scout,18.874,-37.442,8.009,47.39814070,8.54546660,8.009,11.478,66.0,LOITER,active,1
1788859993.847,2,Relay,-39.403,0.007,12.916,47.39761560,8.54616400,12.916,10.017,69.0,LOITER,active,1
1788859993.847,3,Designator,18.806,37.611,17.254,47.39813910,8.54686010,17.286,11.506,68.0,LOITER,active,1
1788859994.917,1,Scout,21.426,-42.502,7.992,47.39816360,8.54539930,7.992,11.567,66.0,LOITER,active,1
1788859994.917,2,Relay,-42.999,0.009,12.918,47.39758340,8.54616400,12.918,8.745,67.0,LOITER,active,1
1788859994.917,3,Designator,20.817,41.688,17.310,47.39815720,8.54691420,17.343,11.566,68.0,LOITER,active,1
1788859996.390,1,Scout,24.520,-48.680,7.965,47.39819140,8.54531730,7.965,11.357,65.0,LOITER,active,1
1788859996.390,2,Relay,-48.216,-0.006,12.856,47.39754240,8.54616380,12.932,6.768,65.0,LOITER,active,1
1788859996.390,3,Designator,23.886,47.852,17.396,47.39818480,8.54699610,17.428,11.474,66.0,LOITER,active,1
1788859997.555,1,Scout,25.527,-50.664,7.958,47.39820050,8.54529100,7.958,11.017,65.0,LOITER,active,1
1788859997.555,2,Relay,-49.491,-0.014,12.940,47.39752520,8.54616370,12.940,6.221,65.0,LOITER,active,1
1788859997.555,3,Designator,25.379,50.802,17.440,47.39819820,8.54703540,17.472,11.031,65.0,LOITER,active,1
1788859998.712,1,Scout,26.995,-53.523,7.951,47.39821370,8.54525310,7.951,10.352,65.0,LOITER,active,1
1788859998.712,2,Relay,-51.237,-0.021,12.947,47.39750950,8.54616360,12.947,5.379,65.0,LOITER,active,1
1788859998.712,3,Designator,26.850,53.652,17.483,47.39821150,8.54707340,17.516,10.375,65.0,LOITER,active,1
1788859999.752,1,Scout,29.226,-57.785,7.904,47.39822990,8.54520700,7.952,9.376,63.0,LOITER,active,1
1788859999.752,2,Relay,-53.170,0.015,12.959,47.39749220,8.54616410,12.959,4.340,65.0,LOITER,active,1
1788859999.752,3,Designator,28.687,57.144,17.540,47.39822800,8.54711990,17.572,9.812,64.0,LOITER,active,1
1788860000.789,1,Scout,31.167,-60.911,7.993,47.39825120,8.54515510,7.993,9.176,63.0,LOITER,active,1
1788860000.789,2,Relay,-55.200,0.436,12.997,47.39747400,8.54616980,12.997,4.010,64.0,LOITER,active,1
1788860000.789,3,Designator,30.638,60.591,17.630,47.39824550,8.54716570,17.661,10.204,64.0,LOITER,active,1
1788860001.833,1,Scout,33.604,-63.915,8.036,47.39827330,8.54511510,8.036,9.948,63.0,LOITER,active,1
1788860001.833,2,Relay,-56.867,1.305,13.029,47.39745900,8.54618150,13.029,4.828,62.0,LOITER,active,1
1788860001.833,3,Designator,33.666,65.110,17.694,47.39827250,8.54722560,17.729,11.379,64.0,LOITER,active,1
1788860002.882,1,Scout,37.462,-67.988,8.053,47.39830810,8.54506090,8.053,11.608,61.0,LOITER,active,1
1788860002.882,2,Relay,-59.468,2.969,13.073,47.39743550,8.54620370,13.073,6.664,62.0,LOITER,active,1
1788860002.882,3,Designator,36.589,68.932,17.677,47.39829870,8.54727630,17.713,12.075,62.0,LOITER,active,1
1788860003.954,1,Scout,40.792,-71.621,8.005,47.39833800,8.54501260,8.005,12.261,59.0,LOITER,active,1
1788860003.954,2,Relay,-62.131,4.606,13.069,47.39741140,8.54622550,13.069,8.121,62.0,LOITER,active,1
