timestamp,sender,receiver,sender_x,sender_y,sender_z,receiver_x,receiver_y,receiver_z,distance,RSSI,SNR,LOS,building_obstacles,terrain_blocked,packet_status,drop_reason,latency_ms,packet_id,source,destination,hop_count,TTL
1788859924.502,3,1,14.970,-0.006,0.048,-14.991,0.005,-0.048,29.960,-46.377,73.623,1,,0,dropped,channel_loss,407.944,81ac683e-635f-4c01-91ec-da85d41dd321,3,1,0,3
1788859924.502,3,2,14.970,-0.006,0.048,-0.011,-0.006,-0.056,14.980,-39.303,80.697,1,,0,received,,408.836,81ac683e-635f-4c01-91ec-da85d41dd321,3,1,1,2
1788859924.502,2,1,-0.011,-0.006,-0.056,-14.991,0.005,-0.048,14.980,-39.303,80.697,1,,0,received,,410.664,81ac683e-635f-4c01-91ec-da85d41dd321,3,1,2,1
1788859924.503,3,2,14.970,-0.006,0.048,-0.011,-0.006,-0.056,14.980,-39.303,80.697,1,,0,received,,395.786,451dadf7-fcfb-4d9c-a36e-57768f5d301d,3,2,0,3
1788859925.544,1,2,-14.991,0.005,-0.046,-0.011,-0.006,-0.058,14.980,-39.303,80.697,1,,0,received,,400.499,6d48049b-b0ac-4f74-9358-420937a72721,1,2,0,3
1788859925.544,1,3,-14.991,0.005,-0.046,14.962,-0.006,0.056,29.953,-46.375,73.625,1,,0,received,,414.002,2bfb4a56-220c-4061-a01f-c9b92a69fe8d,1,3,0,3
1788859925.545,2,1,-0.011,-0.006,-0.058,-14.991,0.005,-0.046,14.980,-39.303,80.697,1,,0,received,,401.438,d489f451-748d-4bfb-9e3b-5267304eb007,2,1,0,3
1788859925.545,2,3,-0.011,-0.006,-0.058,14.962,-0.006,0.056,14.973,-39.298,80.702,1,,0,received,,403.057,46d223cc-e366-41d5-85ae-97e53a4013e1,2,3,0,3
1788859925.545,3,1,14.962,-0.006,0.056,-14.991,0.005,-0.046,29.953,-46.375,73.625,1,,0,received,,404.321,68123271-aa86-4a50-bf43-1920ac7c0c2c,3,1,0,3
1788859925.546,3,2,14.962,-0.006,0.056,-0.011,-0.006,-0.058,14.973,-39.298,80.702,1,,0,received,,400.077,0d0915ba-d909-409b-ac0a-c4884134177f,3,2,0,3
1788859926.546,1,2,-14.991,-0.006,-0.045,-0.003,-0.006,-0.063,14.988,-39.308,80.692,1,,0,received,,400.399,09820cd0-9173-420a-9c2d-1b5c9e7d09cc,1,2,0,3
1788859926.547,1,3,-14.991,-0.006,-0.045,14.962,-0.029,0.034,29.953,-46.375,73.625,1,,0,received,,413.101,53f50703-6c6a-4288-af4f-5db153cfde75,1,3,0,3
1788859926.547,2,1,-0.003,-0.006,-0.063,-14.991,-0.006,-0.045,14.988,-39.308,80.692,1,,0,received,,399.530,75cdd7f5-4d1c-4873-b54a-4c0a9307ea23,2,1,0,3
