time,source,destination,rssi_dbm,snr_db,packet_received,pdr,latency_ms,drop_reason,condition
1788859931.723,3,2,-39.308,80.692,1,1.000,407.766,,NORMAL
1788859932.727,1,2,-39.303,80.697,1,1.000,413.252,,NORMAL
1788859932.727,1,3,-46.380,73.620,1,1.000,396.561,,NORMAL
1788859932.727,2,1,-39.303,80.697,1,0.800,408.524,,DEGRADED
1788859932.727,2,3,-39.308,80.692,1,1.000,397.790,,NORMAL
1788859932.727,3,1,-46.380,73.620,0,0.833,406.565,channel_loss,DEGRADED
1788859932.727,3,2,-39.308,80.692,1,1.000,410.836,,NORMAL
1788859932.728,2,1,-39.303,80.697,1,0.800,398.952,,DEGRADED
1788859932.728,3,2,-39.308,80.692,1,1.000,403.765,,NORMAL
1788859933.771,1,2,-39.308,80.692,1,1.000,404.485,,NORMAL
1788859933.771,1,3,-46.377,73.623,1,1.000,408.611,,NORMAL
1788859933.771,2,1,-39.308,80.692,0,0.667,397.112,channel_loss,DEGRADED
1788859933.771,2,3,-39.298,80.702,1,1.000,401.930,,NORMAL
1788859933.772,3,1,-46.377,73.623,1,0.833,400.117,,DEGRADED
1788859933.772,2,3,-39.298,80.702,1,1.000,404.116,,NORMAL
1788859933.772,3,1,-46.377,73.623,1,0.833,400.715,,DEGRADED
1788859933.772,3,2,-39.298,80.702,1,1.000,413.609,,NORMAL
1788859934.819,1,2,-39.303,80.697,1,1.000,412.371,,NORMAL
1788859934.819,1,3,-46.372,73.628,1,1.000,396.156,,NORMAL
1788859934.820,2,1,-39.303,80.697,0,0.400,411.865,channel_loss,DEGRADED
1788859934.820,2,3,-39.293,80.707,0,0.833,413.671,channel_loss,DEGRADED
1788859934.820,2,3,-39.293,80.707,1,0.857,398.470,,NORMAL
1788859934.821,3,1,-46.372,73.628,1,0.833,399.419,,DEGRADED
1788859934.821,3,2,-39.293,80.707,1,1.000,396.317,,NORMAL
1788859935.851,1,2,-39.303,80.697,1,1.000,414.850,,NORMAL
1788859935.851,1,3,-46.369,73.631,1,1.000,410.826,,NORMAL
1788859935.851,2,1,-39.303,80.697,1,0.600,403.604,,DEGRADED
1788859935.851,2,3,-39.288,80.712,0,0.714,415.053,channel_loss,DEGRADED
1788859935.851,2,1,-39.303,80.697,1,0.667,409.512,,DEGRADED
1788859935.852,1,3,-46.369,73.631,1,1.000,401.078,,NORMAL
1788859935.852,3,1,-46.369,73.631,0,0.600,406.728,channel_loss,DEGRADED
1788859935.852,3,2,-39.288,80.712,1,1.000,410.104,,NORMAL
1788859935.852,2,1,-39.303,80.697,1,0.714,406.828,,DEGRADED
1788859935.852,3,2,-39.288,80.712,1,1.000,412.198,,NORMAL
1788859936.904,1,2,-39.298,80.702,1,1.000,414.360,,NORMAL
1788859936.904,1,3,-46.364,73.636,1,1.000,398.861,,NORMAL
1788859936.904,2,1,-39.298,80.702,1,0.714,408.648,,DEGRADED
1788859936.904,2,3,-39.282,80.718,1,0.667,397.542,,DEGRADED
1788859936.904,3,1,-46.364,73.636,1,0.800,400.068,,DEGRADED
1788859936.904,3,2,-39.282,80.718,1,1.000,407.532,,NORMAL
1788859937.946,1,2,-39.303,80.697,1,1.000,406.817,,NORMAL
1788859937.946,1,3,-46.364,73.636,1,1.000,413.838,,NORMAL
1788859937.946,2,1,-39.303,80.697,1,0.833,409.468,,DEGRADED
1788859937.947,2,3,-39.277,80.723,1,0.667,403.060,,DEGRADED
1788859937.947,3,1,-46.364,73.636,1,0.800,401.144,,DEGRADED
1788859937.947,3,2,-39.277,80.723,1,1.000,410.181,,NORMAL
1788859938.968,1,2,-39.303,80.697,1,1.000,404.310,,NORMAL
1788859938.968,1,3,-46.364,73.636,0,0.833,415.066,channel_loss,DEGRADED
1788859938.968,1,2,-39.303,80.697,1,1.000,399.407,,NORMAL
1788859938.969,2,3,-39.277,80.723,1,0.667,413.809,,DEGRADED
1788859938.969,2,1,-39.303,80.697,1,1.000,412.729,,NORMAL
1788859938.969,2,3,-39.277,80.723,1,0.800,398.299,,DEGRADED
1788859938.969,3,1,-46.364,73.636,1,0.750,409.215,,DEGRADED
1788859938.969,3,2,-39.277,80.723,1,1.000,414.889,,NORMAL
1788859940.020,1,2,-39.303,80.697,1,1.000,395.301,,NORMAL
1788859940.020,1,3,-46.364,73.636,1,0.800,401.132,,DEGRADED
1788859940.020,2,1,-39.303,80.697,1,1.000,413.923,,NORMAL
1788859940.020,2,3,-39.277,80.723,1,1.000,397.453,,NORMAL
1788859940.020,3,1,-46.364,73.636,1,0.800,406.209,,DEGRADED
1788859940.020,3,2,-39.277,80.723,1,1.000,407.241,,NORMAL
1788859941.075,1,2,-39.298,80.702,1,1.000,399.216,,NORMAL
1788859941.075,1,3,-46.364,73.636,1,0.800,400.424,,DEGRADED
1788859941.075,2,1,-39.298,80.702,1,1.000,413.251,,NORMAL
1788859941.076,2,3,-39.283,80.717,1,1.000,396.990,,NORMAL
1788859941.076,3,1,-46.364,73.636,1,1.000,400.678,,NORMAL
1788859941.076,3,2,-39.283,80.717,1,1.000,410.566,,NORMAL
1788859942.122,1,2,-39.288,80.712,1,1.000,400.383,,NORMAL
1788859942.122,1,3,-46.359,73.641,1,0.800,406.178,,DEGRADED
1788859942.122,2,1,-39.288,80.712,1,1.000,395.337,,NORMAL
1788859942.122,2,3,-39.282,80.718,1,1.000,412.806,,NORMAL
1788859942.122,3,1,-46.359,73.641,1,1.000,406.056,,NORMAL
1788859942.123,3,2,-39.282,80.718,1,1.000,406.794,,NORMAL
1788859943.168,1,2,-39.288,80.712,1,1.000,397.693,,NORMAL
1788859943.168,1,3,-46.357,73.643,1,0.800,413.124,,DEGRADED
1788859943.169,2,1,-39.288,80.712,1,1.000,412.358,,NORMAL
1788859943.169,2,3,-39.278,80.722,1,1.000,399.346,,NORMAL
1788859943.169,3,1,-46.357,73.643,1,1.000,397.200,,NORMAL
1788859943.169,3,2,-39.278,80.722,1,1.000,412.827,,NORMAL
1788859944.171,1,2,-39.288,80.712,1,1.000,407.557,,NORMAL
1788859944.171,1,3,-46.359,73.641,1,1.000,413.742,,NORMAL
1788859944.171,2,1,-39.288,80.712,1,1.000,414.668,,NORMAL
1788859944.171,2,3,-39.283,80.717,1,1.000,412.772,,NORMAL
1788859944.171,3,1,-46.359,73.641,1,1.000,409.875,,NORMAL
1788859944.172,3,2,-39.283,80.717,1,1.000,413.760,,NORMAL
1788859945.213,1,2,-39.288,80.712,1,1.000,412.425,,NORMAL
1788859945.214,1,3,-46.362,73.638,1,1.000,400.480,,NORMAL
1788859945.214,2,1,-39.288,80.712,1,1.000,397.306,,NORMAL
1788859945.214,2,3,-39.288,80.712,1,1.000,412.316,,NORMAL
1788859945.214,3,1,-46.362,73.638,1,1.000,411.476,,NORMAL
1788859945.215,3,2,-39.288,80.712,1,1.000,401.248,,NORMAL
1788859946.259,1,2,-39.288,80.712,1,1.000,399.696,,NORMAL
1788859946.259,1,3,-46.362,73.638,1,1.000,399.007,,NORMAL
1788859946.259,2,1,-39.288,80.712,1,1.000,412.431,,NORMAL
1788859946.260,2,3,-39.288,80.712,0,0.800,400.727,channel_loss,DEGRADED
1788859946.260,2,1,-39.288,80.712,1,1.000,403.138,,NORMAL
1788859946.260,1,3,-46.362,73.638,0,0.833,405.868,channel_loss,DEGRADED
1788859946.260,3,1,-46.362,73.638,0,0.800,397.451,channel_loss,DEGRADED
1788859946.260,3,2,-39.288,80.712,0,0.800,398.715,channel_loss,DEGRADED
1788859946.260,3,2,-39.288,80.712,0,0.667,400.453,channel_loss,DEGRADED
1788859946.261,3,1,-46.362,73.638,1,0.833,403.835,,DEGRADED
1788859946.263,1,2,-39.288,80.712,1,1.000,401.418,,NORMAL
1788859947.298,1,2,-39.288,80.712,1,1.000,405.373,,NORMAL
1788859947.298,1,3,-46.364,73.636,1,0.833,406.676,,DEGRADED
1788859947.299,2,1,-39.288,80.712,1,1.000,409.320,,NORMAL
1788859947.299,2,3,-39.293,80.707,1,0.800,413.656,,DEGRADED
1788859947.299,3,1,-46.364,73.636,1,0.833,409.533,,DEGRADED
1788859947.300,3,2,-39.293,80.707,1,0.667,408.557,,DEGRADED
1788859948.340,1,2,-39.293,80.707,1,1.000,396.544,,NORMAL
1788859948.340,1,3,-46.362,73.638,1,0.833,401.748,,DEGRADED
1788859948.340,2,1,-39.293,80.707,1,1.000,412.104,,NORMAL
1788859948.340,2,3,-39.283,80.717,1,0.800,401.150,,DEGRADED
1788859948.341,3,1,-46.362,73.638,1,0.833,403.312,,DEGRADED
1788859948.341,3,2,-39.283,80.717,1,0.667,401.057,,DEGRADED
1788859949.341,1,2,-39.293,80.707,1,1.000,403.553,,NORMAL
1788859949.341,1,3,-46.362,73.638,0,0.667,408.690,channel_loss,DEGRADED
1788859949.342,1,2,-39.293,80.707,1,1.000,407.454,,NORMAL
1788859949.342,2,3,-39.283,80.717,1,0.800,406.103,,DEGRADED
1788859949.342,2,1,-39.293,80.707,1,1.000,400.882,,NORMAL
1788859949.342,2,3,-39.283,80.717,1,0.800,406.744,,DEGRADED
1788859949.343,3,1,-46.362,73.638,1,0.800,404.444,,DEGRADED
1788859949.343,3,2,-39.283,80.717,1,0.600,399.418,,DEGRADED
1788859950.372,1,2,-39.283,80.717,1,1.000,413.168,,NORMAL
1788859950.372,1,3,-46.359,73.641,1,0.600,398.538,,DEGRADED
1788859950.372,2,1,-39.283,80.717,1,1.000,405.453,,NORMAL
1788859950.372,2,3,-39.288,80.712,1,1.000,401.848,,NORMAL
1788859950.372,3,1,-46.359,73.641,1,0.833,410.167,,DEGRADED
1788859950.372,3,2,-39.288,80.712,1,0.667,399.637,,DEGRADED
1788859951.391,1,2,-39.272,80.728,1,1.000,395.633,,NORMAL
1788859951.392,1,3,-46.359,73.641,1,0.800,404.647,,DEGRADED
1788859951.392,2,1,-39.272,80.728,1,1.000,396.601,,NORMAL
1788859951.392,2,3,-39.298,80.702,1,1.000,407.739,,NORMAL
1788859951.392,3,1,-46.359,73.641,1,1.000,409.071,,NORMAL
1788859951.393,3,2,-39.298,80.702,1,1.000,400.024,,NORMAL
1788859952.436,1,2,-39.272,80.728,1,1.000,395.255,,NORMAL
1788859952.437,1,3,-46.362,73.638,1,0.800,410.545,,DEGRADED
1788859952.437,2,1,-39.272,80.728,1,1.000,403.647,,NORMAL
1788859952.437,2,3,-39.303,80.697,1,1.000,414.303,,NORMAL
1788859952.437,3,1,-46.362,73.638,1,1.000,396.148,,NORMAL
1788859952.438,3,2,-39.303,80.697,1,1.000,412.111,,NORMAL
1788859953.485,1,2,-39.288,80.712,1,1.000,411.172,,NORMAL
1788859953.486,1,3,-46.372,73.628,1,0.800,414.902,,DEGRADED
1788859953.486,2,1,-39.288,80.712,1,1.000,414.145,,NORMAL
1788859953.486,2,3,-39.308,80.692,1,1.000,407.397,,NORMAL
1788859953.486,3,1,-46.372,73.628,1,1.000,405.240,,NORMAL
1788859953.486,3,2,-39.308,80.692,1,1.000,406.101,,NORMAL
1788859954.531,1,2,-39.306,80.694,1,1.000,410.017,,NORMAL
1788859954.532,1,3,-46.377,73.623,1,1.000,400.328,,NORMAL
1788859954.532,2,1,-39.306,80.694,1,1.000,407.897,,NORMAL
1788859954.532,2,3,-39.299,80.701,1,1.000,405.570,,NORMAL
1788859954.532,3,1,-46.377,73.623,1,1.000,400.636,,NORMAL
1788859954.532,3,2,-39.299,80.701,1,1.000,400.859,,NORMAL
1788859955.557,1,2,-39.328,80.672,1,1.000,401.538,,NORMAL
1788859955.558,1,3,-46.387,73.613,1,1.000,397.912,,NORMAL
1788859955.558,2,1,-39.328,80.672,1,1.000,409.023,,NORMAL
1788859955.558,2,3,-39.297,80.703,1,1.000,396.429,,NORMAL
1788859955.559,3,1,-46.387,73.613,1,1.000,405.996,,NORMAL
1788859955.559,3,2,-39.297,80.703,1,1.000,399.281,,NORMAL
1788859956.609,1,2,-39.329,80.671,1,1.000,413.241,,NORMAL
1788859956.609,1,3,-46.385,73.615,1,1.000,409.055,,NORMAL
1788859956.609,2,1,-39.329,80.671,1,1.000,410.456,,NORMAL
1788859956.609,2,3,-39.292,80.708,1,1.000,395.262,,NORMAL
1788859956.610,3,1,-46.385,73.615,1,1.000,410.214,,NORMAL
1788859956.610,3,2,-39.292,80.708,1,1.000,414.213,,NORMAL
1788859957.646,1,2,-39.309,80.691,1,1.000,410.094,,NORMAL
1788859957.646,1,3,-46.377,73.623,1,1.000,407.209,,NORMAL
1788859957.646,2,1,-39.309,80.691,1,1.000,399.532,,NORMAL
1788859957.646,2,3,-39.297,80.703,1,1.000,395.725,,NORMAL
1788859957.646,3,1,-46.377,73.623,1,1.000,408.727,,NORMAL
1788859957.646,3,2,-39.297,80.703,1,1.000,398.445,,NORMAL
1788859958.699,1,2,-39.299,80.701,1,1.000,397.697,,NORMAL
1788859958.699,1,3,-46.376,73.624,1,1.000,395.683,,NORMAL
1788859958.699,2,1,-39.299,80.701,1,1.000,406.432,,NORMAL
1788859958.700,2,3,-39.303,80.697,1,1.000,407.999,,NORMAL
1788859958.700,3,1,-46.376,73.624,1,1.000,404.378,,NORMAL
1788859958.700,3,2,-39.303,80.697,1,1.000,402.726,,NORMAL
1788859959.747,1,2,-39.285,80.715,1,1.000,401.681,,NORMAL
1788859959.747,1,3,-46.371,73.629,1,1.000,402.727,,NORMAL
1788859959.748,2,1,-39.285,80.715,1,1.000,411.783,,NORMAL
1788859959.748,2,3,-39.309,80.691,1,1.000,396.782,,NORMAL
1788859959.748,3,1,-46.371,73.629,1,1.000,405.932,,NORMAL
1788859959.748,3,2,-39.309,80.691,0,0.800,402.143,channel_loss,DEGRADED
1788859959.749,3,1,-46.371,73.629,1,1.000,410.769,,NORMAL
1788859959.749,1,2,-39.285,80.715,1,1.000,410.229,,NORMAL
1788859960.796,1,2,-39.280,80.720,0,0.833,399.131,channel_loss,DEGRADED
1788859960.797,1,3,-46.363,73.637,1,1.000,398.192,,NORMAL
1788859960.797,3,2,-39.298,80.702,1,0.833,408.533,,DEGRADED
1788859960.797,1,3,-46.363,73.637,1,1.000,399.503,,NORMAL
1788859960.797,2,1,-39.280,80.720,1,1.000,410.482,,NORMAL
1788859960.797,2,3,-39.298,80.702,1,1.000,407.289,,NORMAL
1788859960.798,3,1,-46.363,73.637,1,1.000,397.435,,NORMAL
1788859960.798,3,2,-39.298,80.702,1,0.833,414.438,,DEGRADED
1788859961.824,1,2,-39.291,80.709,1,0.833,395.658,,DEGRADED
1788859961.824,1,3,-46.362,73.638,1,1.000,408.691,,NORMAL
1788859961.824,2,1,-39.291,80.709,0,0.800,403.077,channel_loss,DEGRADED
1788859961.825,2,3,-39.285,80.715,1,1.000,396.664,,NORMAL
1788859961.825,3,1,-46.362,73.638,1,1.000,407.689,,NORMAL
1788859961.825,2,3,-39.285,80.715,1,1.000,410.594,,NORMAL
1788859961.825,3,1,-46.362,73.638,1,1.000,407.152,,NORMAL
1788859961.825,3,2,-39.285,80.715,1,0.800,414.821,,DEGRADED
1788859962.864,1,2,-39.297,80.703,1,0.800,402.088,,DEGRADED
1788859962.864,1,3,-46.365,73.635,1,1.000,402.556,,NORMAL
1788859962.864,2,1,-39.297,80.703,1,0.750,401.969,,DEGRADED
1788859962.864,2,3,-39.285,80.715,1,1.000,411.591,,NORMAL
1788859962.864,3,1,-46.365,73.635,1,1.000,414.360,,NORMAL
1788859962.864,3,2,-39.285,80.715,1,0.800,411.718,,DEGRADED
1788859963.867,1,2,-39.302,80.698,1,0.800,403.854,,DEGRADED
1788859963.867,1,3,-46.370,73.630,1,1.000,414.454,,NORMAL
1788859963.868,2,1,-39.302,80.698,1,0.750,411.308,,DEGRADED
1788859963.868,2,3,-39.291,80.709,1,1.000,404.814,,NORMAL
1788859963.868,3,1,-46.370,73.630,1,1.000,409.765,,NORMAL
1788859963.868,3,2,-39.291,80.709,1,1.000,412.178,,NORMAL
1788859964.917,1,2,-39.303,80.697,1,0.833,396.877,,DEGRADED
1788859964.918,1,3,-46.370,73.630,1,1.000,400.021,,NORMAL
1788859964.918,2,1,-39.303,80.697,1,0.800,407.351,,DEGRADED
1788859964.918,2,3,-39.289,80.711,1,1.000,395.718,,NORMAL
1788859964.918,3,1,-46.370,73.630,1,1.000,398.781,,NORMAL
1788859964.918,3,2,-39.289,80.711,1,1.000,411.101,,NORMAL
1788859965.956,1,2,-39.304,80.696,1,1.000,412.750,,NORMAL
1788859965.957,1,3,-46.364,73.636,1,1.000,400.669,,NORMAL
1788859965.957,2,1,-39.304,80.696,1,0.800,414.105,,DEGRADED
1788859965.957,2,3,-39.279,80.721,1,1.000,409.546,,NORMAL
1788859965.957,3,1,-46.364,73.636,1,1.000,410.307,,NORMAL
1788859965.957,3,2,-39.279,80.721,1,1.000,408.062,,NORMAL
1788859967.006,1,2,-39.303,80.697,1,1.000,411.003,,NORMAL
1788859967.006,1,3,-46.364,73.636,1,1.000,399.576,,NORMAL
1788859967.007,2,1,-39.303,80.697,1,1.000,401.268,,NORMAL
1788859967.007,2,3,-39.281,80.719,1,1.000,404.609,,NORMAL
1788859967.007,3,1,-46.364,73.636,1,1.000,403.654,,NORMAL
1788859967.007,3,2,-39.281,80.719,1,1.000,401.760,,NORMAL
1788859968.037,1,2,-39.307,80.693,1,1.000,400.562,,NORMAL
1788859968.037,1,3,-46.370,73.630,1,1.000,397.557,,NORMAL
1788859968.037,2,1,-39.307,80.693,1,1.000,397.535,,NORMAL
1788859968.038,2,3,-39.298,80.702,1,1.000,410.388,,NORMAL
1788859968.038,3,1,-46.370,73.630,1,1.000,399.472,,NORMAL
1788859968.038,3,2,-39.298,80.702,1,1.000,409.636,,NORMAL
1788859969.076,1,2,-39.334,80.666,0,0.800,405.637,channel_loss,DEGRADED
1788859969.076,1,3,-46.373,73.627,1,1.000,397.155,,NORMAL
1788859969.077,3,2,-39.299,80.701,1,1.000,399.694,,NORMAL
1788859969.077,1,3,-46.373,73.627,1,1.000,395.427,,NORMAL
1788859969.077,2,1,-39.334,80.666,1,1.000,400.630,,NORMAL
1788859969.077,2,3,-39.299,80.701,0,0.800,406.211,channel_loss,DEGRADED
1788859969.077,2,1,-39.334,80.666,1,1.000,397.670,,NORMAL
1788859969.077,1,3,-46.373,73.627,1,1.000,404.962,,NORMAL
1788859969.077,3,1,-46.373,73.627,1,1.000,406.625,,NORMAL
1788859969.078,3,2,-39.299,80.701,1,1.000,403.953,,NORMAL
1788859970.085,1,2,-39.359,80.641,1,0.800,396.172,,DEGRADED
1788859970.085,1,3,-46.378,73.622,0,0.857,404.699,channel_loss,NORMAL
1788859970.085,1,2,-39.359,80.641,1,0.800,403.158,,DEGRADED
1788859970.086,2,3,-39.301,80.699,1,0.800,407.733,,DEGRADED
1788859970.086,2,1,-39.359,80.641,1,1.000,398.128,,NORMAL
1788859970.086,2,3,-39.301,80.699,1,0.800,401.221,,DEGRADED
1788859970.086,3,1,-46.378,73.622,0,0.750,397.513,channel_loss,DEGRADED
1788859970.086,3,2,-39.301,80.699,1,1.000,407.270,,NORMAL
1788859970.086,2,1,-39.359,80.641,1,1.000,399.658,,NORMAL
1788859970.087,3,2,-39.301,80.699,1,1.000,404.154,,NORMAL
1788859971.117,1,2,-39.397,80.603,1,0.800,412.347,,DEGRADED
1788859971.117,1,3,-46.374,73.626,0,0.667,401.252,channel_loss,DEGRADED
1788859971.117,1,2,-39.397,80.603,1,0.833,407.337,,DEGRADED
1788859971.117,2,3,-39.300,80.700,1,0.800,414.096,,DEGRADED
1788859971.117,2,1,-39.397,80.603,1,1.000,399.365,,NORMAL
1788859971.118,2,3,-39.300,80.700,1,0.833,398.285,,DEGRADED
1788859971.118,3,1,-46.374,73.626,1,0.750,396.645,,DEGRADED
1788859971.118,3,2,-39.300,80.700,1,1.000,404.154,,NORMAL
1788859972.135,1,2,-39.442,80.558,1,0.833,400.969,,DEGRADED
1788859972.135,1,3,-46.379,73.621,1,0.667,409.283,,DEGRADED
1788859972.136,2,1,-39.442,80.558,1,1.000,404.225,,NORMAL
1788859972.136,2,3,-39.291,80.709,1,0.833,413.622,,DEGRADED
1788859972.136,3,1,-46.379,73.621,1,0.750,407.645,,DEGRADED
1788859972.136,3,2,-39.291,80.709,1,1.000,413.817,,NORMAL
1788859973.143,1,2,-39.492,80.508,1,1.000,406.035,,NORMAL
1788859973.143,1,3,-46.400,73.600,1,0.600,413.312,,DEGRADED
1788859973.144,2,1,-39.492,80.508,1,1.000,396.572,,NORMAL
1788859973.144,2,3,-39.290,80.710,1,1.000,401.296,,NORMAL
1788859973.144,3,1,-46.400,73.600,1,0.750,406.528,,DEGRADED
1788859973.144,3,2,-39.290,80.710,1,1.000,397.631,,NORMAL
1788859974.178,1,2,-39.546,80.454,1,1.000,409.139,,NORMAL
1788859974.178,1,3,-46.439,73.561,0,0.500,405.154,channel_loss,DEGRADED
1788859974.178,1,2,-39.546,80.454,1,1.000,396.753,,NORMAL
1788859974.179,2,3,-39.290,80.710,1,1.000,403.785,,NORMAL
1788859974.179,2,1,-39.546,80.454,1,1.000,400.151,,NORMAL
1788859974.179,2,3,-39.290,80.710,1,1.000,414.382,,NORMAL
1788859974.179,3,1,-46.439,73.561,1,1.000,406.648,,NORMAL
1788859974.179,3,2,-39.290,80.710,0,0.800,415.135,channel_loss,DEGRADED
1788859974.179,3,1,-46.439,73.561,1,1.000,400.534,,NORMAL
1788859974.179,1,2,-39.546,80.454,1,1.000,410.269,,NORMAL
1788859975.185,1,2,-39.598,80.402,1,1.000,408.174,,NORMAL
1788859975.185,1,3,-46.492,73.508,1,0.750,398.774,,DEGRADED
1788859975.186,2,1,-39.598,80.402,1,1.000,407.840,,NORMAL
1788859975.186,2,3,-39.309,80.691,1,1.000,396.969,,NORMAL
1788859975.186,3,1,-46.492,73.508,1,1.000,401.810,,NORMAL
1788859975.186,3,2,-39.309,80.691,1,0.800,412.299,,DEGRADED
1788859976.234,1,2,-39.627,80.373,1,1.000,409.018,,NORMAL
1788859976.234,1,3,-46.561,73.439,1,0.800,414.048,,DEGRADED
1788859976.234,2,1,-39.627,80.373,1,1.000,406.146,,NORMAL
