time,uav_id,role,x,y,z,latitude,longitude,altitude,velocity,battery,mode,status,armed
1788859451.556,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859451.556,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859452.727,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859452.727,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859452.727,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859454.001,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859454.001,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859454.001,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859455.109,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859455.109,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859455.109,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859456.500,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859456.500,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859456.500,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859457.638,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859457.638,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859457.638,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859458.766,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859458.766,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859458.766,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859459.893,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859459.893,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859459.893,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859460.981,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859460.981,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859460.981,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859462.164,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859462.164,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859462.164,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859463.204,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859463.204,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859463.204,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859464.242,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859464.242,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859464.242,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859465.346,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859465.346,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859465.346,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859466.381,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859466.381,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859466.381,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859467.409,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859467.409,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859467.409,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859468.469,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859468.469,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859468.469,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859469.513,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859469.513,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859469.513,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859470.538,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859470.538,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859470.538,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859471.588,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859471.588,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859471.588,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859472.641,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859472.641,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859472.641,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859473.694,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859473.694,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859473.694,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859474.795,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859474.795,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859474.795,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859475.882,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859475.882,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859475.882,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859476.951,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859476.951,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859476.951,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859478.075,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859478.075,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859478.075,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859479.260,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859479.260,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859479.260,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859480.407,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859480.407,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859480.407,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859481.522,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859481.522,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859481.522,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859482.588,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859482.588,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859482.588,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859483.651,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859483.651,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859483.651,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859484.682,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859484.682,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859484.682,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859485.709,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859485.709,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859485.709,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859486.753,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859486.753,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859486.753,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859487.799,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859487.799,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859487.799,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859488.821,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859488.821,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859488.821,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859489.889,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859489.889,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859489.889,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859490.940,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859490.940,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859490.940,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859491.971,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859491.971,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859491.971,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859493.031,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859493.031,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859493.031,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859494.063,1,Scout,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859494.063,2,Relay,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859494.063,3,Designator,0.000,0.000,0.000,0.00000000,0.00000000,0.000,0.000,-1.0,unknown,unknown,0
1788859495.091,1,Scout,0.060,0.011,7.961,47.39797130,8.54596520,7.961,0.039,78.0,LOITER,active,1
1788859495.091,2,Relay,0.028,-0.012,12.154,47.39797090,8.54616370,12.229,0.407,78.0,TAKEOFF,active,1
1788859495.091,3,Designator,0.020,-0.034,15.091,47.39797090,8.54636210,15.091,1.425,79.0,TAKEOFF,active,1
1788859496.153,1,Scout,0.051,0.017,7.972,47.39797120,8.54596530,7.972,0.059,76.0,LOITER,active,1
1788859496.153,2,Relay,0.017,-0.005,12.331,47.39797080,8.54616380,12.410,0.341,76.0,LOITER,active,1
1788859496.153,3,Designator,0.040,-0.046,15.690,47.39797110,8.54636200,15.690,1.117,77.0,TAKEOFF,active,1
1788859497.195,1,Scout,0.188,-0.173,8.014,47.39797260,8.54596240,8.014,1.039,76.0,LOITER,active,1
1788859497.195,2,Relay,-0.128,0.007,12.562,47.39796880,8.54616400,12.562,0.782,76.0,LOITER,active,1
1788859497.195,3,Designator,0.168,0.075,16.054,47.39797220,8.54636360,16.054,1.144,77.0,TAKEOFF,active,1
1788859498.281,1,Scout,0.543,-0.858,8.033,47.39797590,8.54595280,8.033,2.426,74.0,LOITER,active,1
1788859498.281,2,Relay,-0.960,0.016,12.576,47.39796240,8.54616410,12.655,2.306,75.0,LOITER,active,1
1788859498.281,3,Designator,0.730,0.757,16.250,47.39797610,8.54637030,16.267,2.453,75.0,LOITER,active,1
1788859499.301,1,Scout,1.221,-2.507,7.961,47.39798050,8.54593580,8.028,4.083,74.0,LOITER,active,1
1788859499.301,2,Relay,-2.226,0.046,12.619,47.39795120,8.54616450,12.699,3.526,75.0,LOITER,active,1
1788859499.301,3,Designator,1.504,1.873,16.395,47.39798450,8.54638820,16.395,3.860,75.0,LOITER,active,1
1788859500.329,1,Scout,2.050,-4.237,8.032,47.39798950,8.54590770,8.032,5.221,73.0,LOITER,active,1
1788859500.329,2,Relay,-4.386,0.018,12.653,47.39793160,8.54616410,12.733,4.851,73.0,LOITER,active,1
1788859500.329,3,Designator,2.671,3.973,16.543,47.39799490,8.54641590,16.543,5.276,75.0,LOITER,active,1
1788859501.388,1,Scout,3.091,-6.325,8.054,47.39799900,8.54587980,8.054,6.342,73.0,LOITER,active,1
1788859501.388,2,Relay,-6.561,-0.073,12.700,47.39791210,8.54616290,12.781,5.915,73.0,LOITER,active,1
1788859501.388,3,Designator,3.682,6.097,16.659,47.39800400,8.54644420,16.659,6.381,74.0,LOITER,active,1
1788859502.450,1,Scout,4.583,-9.483,8.013,47.39800970,8.54584640,8.076,7.760,71.0,LOITER,active,1
1788859502.450,2,Relay,-9.152,-0.158,12.742,47.39788890,8.54616180,12.823,7.024,73.0,LOITER,active,1
1788859502.450,3,Designator,4.838,8.632,16.762,47.39801440,8.54647800,16.762,7.543,72.0,LOITER,active,1
1788859503.512,1,Scout,5.952,-12.504,8.103,47.39802510,8.54579630,8.103,8.925,71.0,LOITER,active,1
1788859503.512,2,Relay,-12.180,-0.190,12.853,47.39785470,8.54616140,12.853,8.128,71.0,LOITER,active,1
1788859503.512,3,Designator,6.178,11.584,16.863,47.39802650,8.54651730,16.863,8.735,72.0,LOITER,active,1
1788859504.542,1,Scout,7.540,-15.923,8.117,47.39803950,8.54575060,8.117,10.103,71.0,LOITER,active,1
1788859504.542,2,Relay,-16.594,-0.153,12.806,47.39782280,8.54616180,12.886,9.498,71.0,LOITER,active,1
1788859504.542,3,Designator,8.147,15.831,16.977,47.39804460,8.54657490,16.977,10.246,72.0,LOITER,active,1
1788859505.554,1,Scout,9.898,-20.767,8.101,47.39806050,8.54568700,8.101,11.427,69.0,LOITER,active,1
1788859505.554,2,Relay,-21.600,-0.078,12.847,47.39777720,8.54616280,12.928,10.833,70.0,LOITER,active,1
1788859505.554,3,Designator,10.481,20.792,17.012,47.39806110,8.54662680,17.043,11.547,70.0,LOITER,active,1
1788859506.575,1,Scout,12.573,-25.826,8.052,47.39808500,8.54561870,8.052,11.813,69.0,LOITER,active,1
1788859506.575,2,Relay,-26.065,-0.004,12.846,47.39773710,8.54616380,12.927,11.592,70.0,LOITER,active,1
1788859506.575,3,Designator,12.535,24.960,17.083,47.39808380,8.54669530,17.083,11.868,70.0,LOITER,active,1
1788859507.616,1,Scout,14.774,-29.805,8.031,47.39810480,8.54556590,8.031,11.574,68.0,LOITER,active,1
1788859507.616,2,Relay,-31.863,0.042,12.833,47.39768580,8.54616440,12.915,11.627,68.0,LOITER,active,1
1788859507.616,3,Designator,15.065,30.014,17.157,47.39810690,8.54676350,17.157,11.581,69.0,LOITER,active,1
1788859508.679,1,Scout,16.906,-33.744,8.017,47.39812390,8.54551360,8.017,11.464,68.0,LOITER,active,1
1788859508.679,2,Relay,-36.265,0.045,12.837,47.39764610,8.54616450,12.918,10.935,68.0,LOITER,active,1
1788859508.679,3,Designator,17.040,34.025,17.226,47.39812460,8.54681680,17.226,11.486,69.0,LOITER,active,1
1788859509.760,1,Scout,18.994,-37.741,7.998,47.39814270,8.54546040,7.998,11.490,68.0,LOITER,active,1
1788859509.760,2,Relay,-40.247,0.040,12.846,47.39761010,8.54616440,12.927,9.728,66.0,LOITER,active,1
1788859509.760,3,Designator,19.017,38.060,17.293,47.39814240,8.54687040,17.293,11.508,69.0,LOITER,active,1
1788859510.777,1,Scout,21.605,-42.893,7.979,47.39816580,8.54539300,7.979,11.580,66.0,LOITER,active,1
1788859510.777,2,Relay,-44.494,0.018,12.844,47.39757110,8.54616410,12.925,8.183,66.0,LOITER,active,1
1788859510.777,3,Designator,21.560,43.207,17.335,47.39816060,8.54692460,17.362,11.585,67.0,LOITER,active,1
1788859511.810,1,Scout,24.176,-48.022,7.967,47.39818930,8.54532380,7.967,11.457,64.0,LOITER,active,1
1788859511.810,2,Relay,-47.447,-0.008,12.845,47.39754450,8.54616380,12.927,7.068,66.0,LOITER,active,1
1788859511.810,3,Designator,23.611,47.320,17.434,47.39818340,8.54699230,17.434,11.511,66.0,LOITER,active,1
1788859512.837,1,Scout,26.179,-51.981,7.958,47.39820720,8.54527140,7.958,10.755,64.0,LOITER,active,1
1788859512.837,2,Relay,-50.628,-0.016,12.856,47.39751620,8.54616360,12.937,5.705,65.0,LOITER,active,1
