timestamp,sender,receiver,sender_x,sender_y,sender_z,receiver_x,receiver_y,receiver_z,distance,RSSI,SNR,LOS,building_obstacles,terrain_blocked,packet_status,drop_reason,latency_ms,packet_id,source,destination,hop_count,TTL
1788859436.835,3,1,14.977,-0.029,-0.047,-14.976,0.005,-0.002,29.953,-46.375,73.625,1,,0,received,,407.514,ac924185-088b-44bc-a00e-43e15aaa7b5a,3,1,0,3
1788859436.835,3,2,14.977,-0.029,-0.047,-0.003,-0.006,-0.004,14.980,-39.303,80.697,1,,0,received,,406.691,ca4f09cd-73e0-4725-8e3c-c2c6f682714e,3,2,0,3
1788859437.882,1,2,-14.983,0.005,0.006,-0.003,-0.006,-0.001,14.980,-39.303,80.697,1,,0,received,,396.061,2fb0531b-1364-4c11-9c73-7a9791d24b06,1,2,0,3
1788859437.882,1,3,-14.983,0.005,0.006,14.977,-0.018,-0.028,29.960,-46.377,73.623,1,,0,received,,400.932,93ad3820-cb68-4e34-b49a-be1724ffbc13,1,3,0,3
1788859437.882,2,1,-0.003,-0.006,-0.001,-14.983,0.005,0.006,14.980,-39.303,80.697,1,,0,received,,399.800,3ebd2d93-82ee-419f-9acc-50fe9354a989,2,1,0,3
1788859437.882,2,3,-0.003,-0.006,-0.001,14.977,-0.018,-0.028,14.980,-39.303,80.697,1,,0,received,,400.704,abd5f4c1-a771-40bc-8d3d-377d2bb5fffa,2,3,0,3
1788859437.882,3,1,14.977,-0.018,-0.028,-14.983,0.005,0.006,29.960,-46.377,73.623,1,,0,received,,402.441,e91cd8cb-14b0-4401-a9c2-6c3130209833,3,1,0,3
1788859437.883,3,2,14.977,-0.018,-0.028,-0.003,-0.006,-0.001,14.980,-39.303,80.697,1,,0,received,,399.334,028d18ad-fd00-4392-b3e2-7c51c9e6ce83,3,2,0,3
1788859438.906,1,2,-14.991,0.005,0.008,-0.011,-0.006,0.000,14.980,-39.303,80.697,1,,0,received,,413.877,bea8b170-caa6-42d9-8042-05e8bb7321ec,1,2,0,3
1788859438.906,1,3,-14.991,0.005,0.008,14.970,-0.006,-0.011,29.960,-46.377,73.623,1,,0,received,,407.327,5116be3a-bd72-4803-9897-95b3417710bf,1,3,0,3
1788859438.906,2,1,-0.011,-0.006,0.000,-14.991,0.005,0.008,14.980,-39.303,80.697,1,,0,received,,409.727,9629f377-5e0c-4864-9498-0199988f7dfb,2,1,0,3
1788859438.906,2,3,-0.011,-0.006,0.000,14.970,-0.006,-0.011,14.980,-39.303,80.697,1,,0,received,,402.733,184dc0e3-2d86-4a28-bbda-9dc079adeb1a,2,3,0,3
1788859438.906,3,1,14.970,-0.006,-0.011,-14.991,0.005,0.008,29.960,-46.377,73.623,1,,0,dropped,channel_loss,407.944,58671a5b-2da9-4e0d-82fb-785e3a063d1b,3,1,0,3
1788859438.907,3,2,14.970,-0.006,-0.011,-0.011,-0.006,0.000,14.980,-39.303,80.697,1,,0,received,,408.836,58671a5b-2da9-4e0d-82fb-785e3a063d1b,3,1,1,2
1788859438.907,2,1,-0.011,-0.006,0.000,-14.991,0.005,0.008,14.980,-39.303,80.697,1,,0,received,,410.664,58671a5b-2da9-4e0d-82fb-785e3a063d1b,3,1,2,1
1788859438.907,3,2,14.970,-0.006,-0.011,-0.011,-0.006,0.000,14.980,-39.303,80.697,1,,0,received,,395.786,b11b25f0-39c9-45ed-8e75-41f4a1bdd540,3,2,0,3
1788859439.921,1,2,-14.991,0.005,-0.048,-0.003,-0.006,-0.058,14.988,-39.308,80.692,1,,0,received,,400.499,d784d107-4cd1-4042-b987-470a67a06b8f,1,2,0,3
1788859439.922,1,3,-14.991,0.005,-0.048,14.962,-0.006,-0.003,29.953,-46.375,73.625,1,,0,received,,414.002,835fe452-73dc-401f-a20a-336c2518172c,1,3,0,3
1788859439.922,2,1,-0.003,-0.006,-0.058,-14.991,0.005,-0.048,14.988,-39.308,80.692,1,,0,received,,401.438,48c5336e-1abc-4c24-ac49-20edbf9b4443,2,1,0,3
1788859439.922,2,3,-0.003,-0.006,-0.058,14.962,-0.006,-0.003,14.965,-39.293,80.707,1,,0,received,,403.057,8f64bca0-3cdc-4a36-89e3-a1dd940dc2e6,2,3,0,3
1788859439.922,3,1,14.962,-0.006,-0.003,-14.991,0.005,-0.048,29.953,-46.375,73.625,1,,0,received,,404.321,29dcf19a-a4a9-4d38-9854-a1328ffe027a,3,1,0,3
1788859439.922,3,2,14.962,-0.006,-0.003,-0.003,-0.006,-0.058,14.965,-39.293,80.707,1,,0,received,,400.077,56c4828a-e40a-418a-98cc-c293fb820fee,3,2,0,3
1788859440.952,1,2,-14.983,0.005,-0.046,-0.003,0.005,-0.060,14.980,-39.303,80.697,1,,0,received,,400.399,e463b935-c542-4817-b1dd-482f678c8296,1,2,0,3
1788859440.953,1,3,-14.983,0.005,-0.046,14.962,-0.029,0.005,29.945,-46.372,73.628,1,,0,received,,413.101,c89fc8ca-8a61-4a01-befc-422940226ffa,1,3,0,3
1788859440.953,2,1,-0.003,0.005,-0.060,-14.983,0.005,-0.046,14.980,-39.303,80.697,1,,0,received,,399.530,dfdd9fd9-c4d8-431f-b41c-0aa54878d99a,2,1,0,3
1788859440.953,2,3,-0.003,0.005,-0.060,14.962,-0.029,0.005,14.965,-39.293,80.707,1,,0,dropped,channel_loss,405.335,6869d176-f0a8-4bc7-bd4a-f8b58ae9aeac,2,3,0,3
1788859440.953,2,1,-0.003,0.005,-0.060,-14.983,0.005,-0.046,14.980,-39.303,80.697,1,,0,received,,396.086,6869d176-f0a8-4bc7-bd4a-f8b58ae9aeac,2,3,1,2
1788859440.953,1,3,-14.983,0.005,-0.046,14.962,-0.029,0.005,29.945,-46.372,73.628,1,,0,received,,407.693,6869d176-f0a8-4bc7-bd4a-f8b58ae9aeac,2,3,2,1
1788859440.953,3,1,14.962,-0.029,0.005,-14.983,0.005,-0.046,29.945,-46.372,73.628,1,,0,received,,403.587,d7ac24df-3008-41a7-9179-9cec434e64ee,3,1,0,3
1788859440.953,3,2,14.962,-0.029,0.005,-0.003,0.005,-0.060,14.965,-39.293,80.707,1,,0,received,,402.776,0cab2e39-1992-4283-8595-7c4e37118e1f,3,2,0,3
1788859441.962,1,2,-14.983,0.005,0.013,-0.003,0.005,-0.007,14.980,-39.303,80.697,1,,0,dropped,channel_loss,405.726,329d0e30-769e-49ba-ba18-ecfe82948aad,1,2,0,3
1788859441.962,1,3,-14.983,0.005,0.013,14.962,-0.040,0.011,29.945,-46.372,73.628,1,,0,dropped,channel_loss,412.360,329d0e30-769e-49ba-ba18-ecfe82948aad,1,2,1,2
1788859441.963,1,3,-14.983,0.005,0.013,14.962,-0.040,0.011,29.945,-46.372,73.628,1,,0,received,,409.559,a13ebcc6-6fe1-485f-9f28-252ca3997ad9,1,3,0,3
1788859441.963,2,1,-0.003,0.005,-0.007,-14.983,0.005,0.013,14.980,-39.303,80.697,1,,0,received,,405.883,0c276354-b32a-4b2c-822d-4a278885a125,2,1,0,3
1788859441.963,2,3,-0.003,0.005,-0.007,14.962,-0.040,0.011,14.965,-39.293,80.707,1,,0,received,,407.963,7349308c-9b99-4c44-b713-f7c6b4d8cff2,2,3,0,3
1788859441.963,3,1,14.962,-0.040,0.011,-14.983,0.005,0.013,29.945,-46.372,73.628,1,,0,received,,403.839,0b00854c-2086-4b3c-98ab-c0fcf04555ab,3,1,0,3
1788859441.963,3,2,14.962,-0.040,0.011,-0.003,0.005,-0.007,14.965,-39.293,80.707,1,,0,received,,414.220,7aeb681f-919f-4ef7-a54f-ca892103d482,3,2,0,3
1788859443.912,1,2,-15.000,-0.000,-0.013,-0.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,400.412,4d1acfac-ceea-4716-83cb-dbdcb055233d,1,2,0,3
1788859443.913,1,3,-15.000,-0.000,-0.013,15.000,-0.000,-0.013,30.000,-46.391,73.609,1,,0,received,,398.717,2df8b538-e019-45d9-9a7f-da5e22a36c29,1,3,0,3
1788859443.914,2,1,-0.000,-0.000,-0.013,-15.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,412.554,72417605-5306-4353-974e-1cd2aa9f870c,2,1,0,3
1788859443.915,2,3,-0.000,-0.000,-0.013,15.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,407.923,c23adcb5-db33-4896-80e9-d4511a62abfe,2,3,0,3
1788859443.916,3,1,15.000,-0.000,-0.013,-15.000,-0.000,-0.013,30.000,-46.391,73.609,1,,0,received,,398.201,5f84d7cd-b2a5-4f0f-9bb2-0f81d090d320,3,1,0,3
1788859443.916,3,2,15.000,-0.000,-0.013,-0.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,405.932,2b54edc8-5825-4d7e-8ce0-242b61f52bec,3,2,0,3
1788859444.955,1,2,-14.983,-0.006,0.012,-0.003,-0.006,0.000,14.980,-39.303,80.697,1,,0,received,,405.751,7430a17e-4462-4393-9768-b1024e63ba91,1,2,0,3
1788859444.956,1,3,-14.983,-0.006,0.012,14.962,-0.029,0.075,29.945,-46.372,73.628,1,,0,received,,401.627,c6f7b604-2511-42fb-8fbe-507957b60b93,1,3,0,3
1788859444.956,2,1,-0.003,-0.006,0.000,-14.983,-0.006,0.012,14.980,-39.303,80.697,1,,0,received,,413.726,9bb20ff4-910d-4910-a067-8da692139898,2,1,0,3
1788859444.956,2,3,-0.003,-0.006,0.000,14.962,-0.029,0.075,14.965,-39.293,80.707,1,,0,received,,411.777,ac781b74-b8bd-4154-917b-536a5c3e2155,2,3,0,3
1788859444.956,3,1,14.962,-0.029,0.075,-14.983,-0.006,0.012,29.945,-46.372,73.628,1,,0,received,,396.303,d631900b-7575-4268-b5f8-c7dc23dc47aa,3,1,0,3
1788859444.956,3,2,14.962,-0.029,0.075,-0.003,-0.006,0.000,14.965,-39.293,80.707,1,,0,received,,414.083,ad55b6f7-2975-4279-be0d-e78d78e971b1,3,2,0,3
1788859445.974,1,2,-14.983,-0.006,-0.043,-0.003,-0.018,-0.044,14.980,-39.303,80.697,1,,0,received,,404.864,2b4544bb-f848-4f79-b5cf-3ffb86de08d1,1,2,0,3
1788859445.974,1,3,-14.983,-0.006,-0.043,14.970,-0.018,0.004,29.953,-46.375,73.625,1,,0,received,,410.356,ccb00933-3d7b-45c5-b8a6-7f17fe1d85e9,1,3,0,3
1788859445.975,2,1,-0.003,-0.018,-0.044,-14.983,-0.006,-0.043,14.980,-39.303,80.697,1,,0,received,,397.712,7b475c23-bf20-461d-90f6-d8815fb00604,2,1,0,3
1788859445.975,2,3,-0.003,-0.018,-0.044,14.970,-0.018,0.004,14.973,-39.298,80.702,1,,0,received,,406.140,59644723-b35b-49e2-b574-afe571d73263,2,3,0,3
1788859445.975,3,1,14.970,-0.018,0.004,-14.983,-0.006,-0.043,29.953,-46.375,73.625,1,,0,received,,412.593,d315a4b5-2d9a-4bc7-9293-4c658daadd6e,3,1,0,3
1788859445.975,3,2,14.970,-0.018,0.004,-0.003,-0.018,-0.044,14.973,-39.298,80.702,1,,0,received,,399.380,7e34fd6e-bc9c-4755-8c01-55c045376fcf,3,2,0,3
1788859446.974,1,2,-14.983,-0.018,0.014,-0.003,-0.018,0.011,14.980,-39.303,80.697,1,,0,received,,409.743,075a8004-7df9-4bb6-8f46-204c30d8edad,1,2,0,3
1788859446.975,1,3,-14.983,-0.018,0.014,14.970,-0.029,-0.004,29.953,-46.375,73.625,1,,0,received,,401.378,15d08ab7-06da-4ef0-98f0-6ac7fce292ea,1,3,0,3
1788859446.975,2,1,-0.003,-0.018,0.011,-14.983,-0.018,0.014,14.980,-39.303,80.697,1,,0,dropped,channel_loss,408.142,4bbb6cf3-8350-4b66-9ba5-6bd5ab7240ad,2,1,0,3
1788859446.975,2,3,-0.003,-0.018,0.011,14.970,-0.029,-0.004,14.973,-39.298,80.702,1,,0,received,,405.496,4bbb6cf3-8350-4b66-9ba5-6bd5ab7240ad,2,1,1,2
1788859446.975,3,1,14.970,-0.029,-0.004,-14.983,-0.018,0.014,29.953,-46.375,73.625,1,,0,received,,399.638,4bbb6cf3-8350-4b66-9ba5-6bd5ab7240ad,2,1,2,1
1788859446.975,2,3,-0.003,-0.018,0.011,14.970,-0.029,-0.004,14.973,-39.298,80.702,1,,0,received,,406.910,bb2f6042-7bb2-4dcf-9faf-56815ea71022,2,3,0,3
1788859446.975,3,1,14.970,-0.029,-0.004,-14.983,-0.018,0.014,29.953,-46.375,73.625,1,,0,received,,399.548,f85cbd01-4376-44e1-8f0a-03860ea8cf34,3,1,0,3
1788859446.976,3,2,14.970,-0.029,-0.004,-0.003,-0.018,0.011,14.973,-39.298,80.702,1,,0,received,,407.766,7790fede-2335-4943-9f2c-749026e70e6b,3,2,0,3
1788859447.995,1,2,-14.983,-0.018,0.015,-0.003,-0.029,0.011,14.980,-39.303,80.697,1,,0,received,,413.252,7d8aa7c9-5dae-4769-a7da-7b997a974794,1,2,0,3
1788859447.996,1,3,-14.983,-0.018,0.015,14.977,-0.029,-0.009,29.960,-46.377,73.623,1,,0,received,,396.561,27d9c601-a21f-4eb0-b1c6-cd103101cfac,1,3,0,3
1788859447.997,2,1,-0.003,-0.029,0.011,-14.983,-0.018,0.015,14.980,-39.303,80.697,1,,0,received,,408.524,e8640bdb-5863-4f59-8414-907ed83cb50b,2,1,0,3
1788859447.997,2,3,-0.003,-0.029,0.011,14.977,-0.029,-0.009,14.980,-39.303,80.697,1,,0,received,,397.790,e4bed983-a562-49fe-a4e4-95ccfbc0163d,2,3,0,3
1788859447.997,3,1,14.977,-0.029,-0.009,-14.983,-0.018,0.015,29.960,-46.377,73.623,1,,0,dropped,channel_loss,406.565,8dd1b57d-06dd-4415-8b6b-33ed245823bf,3,1,0,3
1788859447.997,3,2,14.977,-0.029,-0.009,-0.003,-0.029,0.011,14.980,-39.303,80.697,1,,0,received,,410.836,8dd1b57d-06dd-4415-8b6b-33ed245823bf,3,1,1,2
1788859447.998,2,1,-0.003,-0.029,0.011,-14.983,-0.018,0.015,14.980,-39.303,80.697,1,,0,received,,398.952,8dd1b57d-06dd-4415-8b6b-33ed245823bf,3,1,2,1
1788859447.998,3,2,14.977,-0.029,-0.009,-0.003,-0.029,0.011,14.980,-39.303,80.697,1,,0,received,,403.765,b4a8f79c-5319-4cfa-a04f-fff118e40220,3,2,0,3
1788859449.185,1,2,-15.000,-0.000,-0.013,-0.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,404.485,4e2d1df3-1547-4d04-b5a3-ba5d243931a2,1,2,0,3
1788859449.185,1,3,-15.000,-0.000,-0.013,15.000,-0.000,-0.013,30.000,-46.391,73.609,1,,0,received,,408.611,96156682-025c-499b-879c-47ffa0d7f85e,1,3,0,3
1788859449.186,2,1,-0.000,-0.000,-0.013,-15.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,dropped,channel_loss,397.112,f130499a-85f3-4c5c-adc8-912d4b09d756,2,1,0,3
1788859449.186,2,3,-0.000,-0.000,-0.013,15.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,401.930,f130499a-85f3-4c5c-adc8-912d4b09d756,2,1,1,2
1788859449.186,3,1,15.000,-0.000,-0.013,-15.000,-0.000,-0.013,30.000,-46.391,73.609,1,,0,received,,400.117,f130499a-85f3-4c5c-adc8-912d4b09d756,2,1,2,1
1788859449.186,2,3,-0.000,-0.000,-0.013,15.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,404.116,ea4f08d7-b3eb-4ae5-aa73-e7e6f022e937,2,3,0,3
1788859449.186,3,1,15.000,-0.000,-0.013,-15.000,-0.000,-0.013,30.000,-46.391,73.609,1,,0,received,,400.715,0f8abe8f-4730-4f36-9263-b6618b2eb16e,3,1,0,3
1788859449.187,3,2,15.000,-0.000,-0.013,-0.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,413.609,10ceeb39-4d83-45b9-9eed-d360c201f1d1,3,2,0,3
1788859450.205,1,2,-14.983,-0.006,0.018,-0.003,-0.029,0.006,14.980,-39.303,80.697,1,,0,received,,412.371,e2e3ae86-cabf-4c33-8aaa-e12fb686b3c7,1,2,0,3
1788859450.206,1,3,-14.983,-0.006,0.018,14.985,-0.040,-0.019,29.968,-46.380,73.620,1,,0,received,,396.156,9a3ba3b4-ce80-4bab-8ab0-08a405714afd,1,3,0,3
1788859450.206,2,1,-0.003,-0.029,0.006,-14.983,-0.006,0.018,14.980,-39.303,80.697,1,,0,dropped,channel_loss,411.865,7499a316-14bd-4d45-8b71-80b06bc6d6db,2,1,0,3
1788859450.206,2,3,-0.003,-0.029,0.006,14.985,-0.040,-0.019,14.988,-39.308,80.692,1,,0,dropped,channel_loss,413.671,7499a316-14bd-4d45-8b71-80b06bc6d6db,2,1,1,2
1788859450.207,2,3,-0.003,-0.029,0.006,14.985,-0.040,-0.019,14.988,-39.308,80.692,1,,0,received,,398.470,a915ef7c-1e07-4c1c-a95f-9e8916847745,2,3,0,3
1788859450.207,3,1,14.985,-0.040,-0.019,-14.983,-0.006,0.018,29.968,-46.380,73.620,1,,0,received,,399.419,5825087c-9d53-41b2-8784-48a526b62b43,3,1,0,3
1788859450.207,3,2,14.985,-0.040,-0.019,-0.003,-0.029,0.006,14.988,-39.308,80.692,1,,0,received,,396.317,2d3edd74-f6a2-4c15-a798-445650b242c3,3,2,0,3
1788859451.237,1,2,-14.983,-0.006,-0.041,-0.003,-0.029,-0.050,14.980,-39.303,80.697,1,,0,received,,414.850,6223fd93-dfc7-40cb-b4b6-ce3e3391196f,1,2,0,3
1788859451.238,1,3,-14.983,-0.006,-0.041,14.992,-0.040,-0.023,29.975,-46.382,73.618,1,,0,received,,410.826,7c68544d-9745-456d-ab31-cbb3c7ab13f5,1,3,0,3
1788859451.238,2,1,-0.003,-0.029,-0.050,-14.983,-0.006,-0.041,14.980,-39.303,80.697,1,,0,received,,403.604,837c3c8d-fa18-4f4c-bb4c-cfc6c7f3faad,2,1,0,3
1788859451.238,2,3,-0.003,-0.029,-0.050,14.992,-0.040,-0.023,14.995,-39.313,80.687,1,,0,dropped,channel_loss,415.053,8025e874-93ca-42bc-8ef6-44e99be0353a,2,3,0,3
1788859451.238,2,1,-0.003,-0.029,-0.050,-14.983,-0.006,-0.041,14.980,-39.303,80.697,1,,0,received,,409.512,8025e874-93ca-42bc-8ef6-44e99be0353a,2,3,1,2
1788859451.238,1,3,-14.983,-0.006,-0.041,14.992,-0.040,-0.023,29.975,-46.382,73.618,1,,0,received,,401.078,8025e874-93ca-42bc-8ef6-44e99be0353a,2,3,2,1
1788859451.238,3,1,14.992,-0.040,-0.023,-14.983,-0.006,-0.041,29.975,-46.382,73.618,1,,0,dropped,channel_loss,406.728,4a90fe73-cbba-434d-a1df-ba217096ba6d,3,1,0,3
1788859451.238,3,2,14.992,-0.040,-0.023,-0.003,-0.029,-0.050,14.995,-39.313,80.687,1,,0,received,,410.104,4a90fe73-cbba-434d-a1df-ba217096ba6d,3,1,1,2
1788859451.239,2,1,-0.003,-0.029,-0.050,-14.983,-0.006,-0.041,14.980,-39.303,80.697,1,,0,received,,406.828,4a90fe73-cbba-434d-a1df-ba217096ba6d,3,1,2,1
1788859451.239,3,2,14.992,-0.040,-0.023,-0.003,-0.029,-0.050,14.995,-39.313,80.687,1,,0,received,,412.198,792da59f-6a2f-4beb-8599-5e8c16793b6c,3,2,0,3
1788859452.253,1,2,-14.983,-0.006,0.008,0.005,-0.029,-0.003,14.988,-39.308,80.692,1,,0,received,,414.360,432849e7-bf23-4996-a6af-6a7858e193cd,1,2,0,3
1788859452.253,1,3,-14.983,-0.006,0.008,14.985,-0.040,-0.026,29.968,-46.380,73.620,1,,0,received,,398.861,c845be85-1905-4b6b-9c17-e4bc1f68698a,1,3,0,3
1788859452.254,2,1,0.005,-0.029,-0.003,-14.983,-0.006,0.008,14.988,-39.308,80.692,1,,0,received,,408.648,04f4dd39-9558-44fe-b844-1e77b10500a4,2,1,0,3
1788859452.254,2,3,0.005,-0.029,-0.003,14.985,-0.040,-0.026,14.980,-39.303,80.697,1,,0,received,,397.542,6faa38e2-ff50-4e95-b7bf-85dc33878355,2,3,0,3
1788859452.254,3,1,14.985,-0.040,-0.026,-14.983,-0.006,0.008,29.968,-46.380,73.620,1,,0,received,,400.068,c0fb8b50-ad70-4936-9ce5-bafe69353b92,3,1,0,3
1788859452.254,3,2,14.985,-0.040,-0.026,0.005,-0.029,-0.003,14.980,-39.303,80.697,1,,0,received,,407.532,33bb9d88-2648-4a5f-ab6f-44a3bdf75371,3,2,0,3
1788859453.273,1,2,-14.976,-0.006,0.004,0.005,-0.029,-0.010,14.980,-39.303,80.697,1,,0,received,,406.817,dcee998b-0a23-40ce-ba5f-0da05678332f,1,2,0,3
1788859453.273,1,3,-14.976,-0.006,0.004,14.977,-0.040,-0.028,29.953,-46.375,73.625,1,,0,received,,413.838,37f46edc-02d1-4629-9408-4d7d42e5e62f,1,3,0,3
1788859453.273,2,1,0.005,-0.029,-0.010,-14.976,-0.006,0.004,14.980,-39.303,80.697,1,,0,received,,409.468,95e121fd-848e-4daa-a2c1-47d258b4946d,2,1,0,3
1788859453.274,2,3,0.005,-0.029,-0.010,14.977,-0.040,-0.028,14.973,-39.298,80.702,1,,0,received,,403.060,694483e5-72ee-4771-aee0-02fb9162550a,2,3,0,3
1788859453.274,3,1,14.977,-0.040,-0.028,-14.976,-0.006,0.004,29.953,-46.375,73.625,1,,0,received,,401.144,9551b754-fbe7-41c5-91ee-53bcb8864ab0,3,1,0,3
1788859453.274,3,2,14.977,-0.040,-0.028,0.005,-0.029,-0.010,14.973,-39.298,80.702,1,,0,received,,410.181,6672d26f-d686-4252-a112-f9227eb56c7a,3,2,0,3
1788859454.313,1,2,-14.968,-0.006,-0.058,0.005,-0.029,-0.064,14.973,-39.298,80.702,1,,0,received,,404.310,b727bb27-4350-49b6-a621-345aa9edd10a,1,2,0,3
1788859454.313,1,3,-14.968,-0.006,-0.058,14.970,-0.040,-0.032,29.938,-46.369,73.631,1,,0,dropped,channel_loss,415.066,001ec481-1704-4a46-b6f2-5b2995e1fc8a,1,3,0,3
1788859454.313,1,2,-14.968,-0.006,-0.058,0.005,-0.029,-0.064,14.973,-39.298,80.702,1,,0,received,,399.407,001ec481-1704-4a46-b6f2-5b2995e1fc8a,1,3,1,2
1788859454.314,2,3,0.005,-0.029,-0.064,14.970,-0.040,-0.032,14.965,-39.293,80.707,1,,0,received,,413.809,001ec481-1704-4a46-b6f2-5b2995e1fc8a,1,3,2,1
1788859454.314,2,1,0.005,-0.029,-0.064,-14.968,-0.006,-0.058,14.973,-39.298,80.702,1,,0,received,,412.729,37c8bb6a-d00c-44f3-8cb6-f69ed6a55cce,2,1,0,3
1788859454.314,2,3,0.005,-0.029,-0.064,14.970,-0.040,-0.032,14.965,-39.293,80.707,1,,0,received,,398.299,49f279c0-6e94-41b1-b461-9b3da679907b,2,3,0,3
1788859454.314,3,1,14.970,-0.040,-0.032,-14.968,-0.006,-0.058,29.938,-46.369,73.631,1,,0,received,,409.215,39bba2ea-2abe-47de-9e7f-626031157ee3,3,1,0,3
1788859454.314,3,2,14.970,-0.040,-0.032,0.005,-0.029,-0.064,14.965,-39.293,80.707,1,,0,received,,414.889,e428e25c-a66a-4f85-b649-e3fb1efd7938,3,2,0,3
1788859455.353,1,2,-14.968,-0.006,-0.006,0.005,-0.029,-0.010,14.973,-39.298,80.702,1,,0,received,,395.301,edf0f3bb-037f-42c0-9cd4-2f81ef5bd771,1,2,0,3
1788859455.353,1,3,-14.968,-0.006,-0.006,14.962,-0.040,0.031,29.930,-46.367,73.633,1,,0,received,,401.132,420fd29c-1030-4510-aa49-f36157629dce,1,3,0,3
1788859455.353,2,1,0.005,-0.029,-0.010,-14.968,-0.006,-0.006,14.973,-39.298,80.702,1,,0,received,,413.923,27e6c7e4-4e3a-4d69-a8fa-832f650a3ea9,2,1,0,3
