time,source,destination,rssi_dbm,snr_db,packet_received,pdr,latency_ms,drop_reason,condition
1788859491.192,2,3,-39.283,80.717,1,1.000,401.434,,NORMAL
1788859491.192,3,1,-46.433,73.567,1,1.000,414.548,,NORMAL
1788859491.192,3,2,-39.283,80.717,1,0.800,405.436,,DEGRADED
1788859492.229,1,2,-39.592,80.408,0,0.857,408.297,channel_loss,NORMAL
1788859492.229,1,3,-46.483,73.517,1,0.800,403.409,,DEGRADED
1788859492.230,3,2,-39.302,80.698,1,0.800,402.380,,DEGRADED
1788859492.230,1,3,-46.483,73.517,1,0.800,407.652,,DEGRADED
1788859492.230,2,1,-39.592,80.408,1,1.000,399.215,,NORMAL
1788859492.230,2,3,-39.302,80.698,1,1.000,413.698,,NORMAL
1788859492.230,3,1,-46.483,73.517,1,1.000,409.109,,NORMAL
1788859492.231,3,2,-39.302,80.698,1,0.800,414.607,,DEGRADED
1788859493.265,1,2,-39.636,80.364,1,0.833,399.930,,DEGRADED
1788859493.265,1,3,-46.555,73.445,1,1.000,406.161,,NORMAL
1788859493.265,2,1,-39.636,80.364,1,1.000,397.008,,NORMAL
1788859493.266,2,3,-39.365,80.635,0,0.800,413.403,channel_loss,DEGRADED
1788859493.266,2,1,-39.636,80.364,1,1.000,397.493,,NORMAL
1788859493.266,1,3,-46.555,73.445,1,1.000,405.112,,NORMAL
1788859493.266,3,1,-46.555,73.445,1,1.000,405.322,,NORMAL
1788859493.266,3,2,-39.365,80.635,1,1.000,411.839,,NORMAL
1788859494.317,1,2,-39.677,80.323,0,0.667,400.019,channel_loss,DEGRADED
1788859494.318,1,3,-46.612,73.388,1,1.000,402.816,,NORMAL
1788859494.318,3,2,-39.424,80.576,0,0.833,405.309,channel_loss,DEGRADED
1788859494.319,1,3,-46.612,73.388,1,1.000,412.425,,NORMAL
1788859494.319,2,1,-39.677,80.323,1,1.000,410.944,,NORMAL
1788859494.319,2,3,-39.424,80.576,1,0.750,413.829,,DEGRADED
1788859494.319,3,1,-46.612,73.388,1,1.000,411.555,,NORMAL
1788859494.319,3,2,-39.424,80.576,1,0.833,401.115,,DEGRADED
1788859495.354,1,2,-39.702,80.298,1,0.500,415.122,,DEGRADED
1788859495.354,1,3,-46.655,73.345,1,1.000,398.116,,NORMAL
1788859495.354,2,1,-39.702,80.298,1,1.000,402.047,,NORMAL
1788859495.355,2,3,-39.478,80.522,1,0.750,406.013,,DEGRADED
1788859495.355,3,1,-46.655,73.345,1,1.000,401.580,,NORMAL
1788859495.355,3,2,-39.478,80.522,1,0.833,409.094,,DEGRADED
1788859496.408,1,2,-39.755,80.245,1,0.750,399.815,,DEGRADED
1788859496.409,1,3,-46.710,73.290,1,1.000,396.017,,NORMAL
1788859496.409,2,1,-39.755,80.245,1,1.000,409.249,,NORMAL
1788859496.409,2,3,-39.527,80.473,1,0.800,402.866,,DEGRADED
1788859496.409,3,1,-46.710,73.290,1,1.000,411.559,,NORMAL
1788859496.409,3,2,-39.527,80.473,0,0.667,405.051,channel_loss,DEGRADED
1788859496.409,3,1,-46.710,73.290,1,1.000,405.190,,NORMAL
1788859496.410,1,2,-39.755,80.245,1,0.800,412.538,,DEGRADED
1788859497.450,1,2,-40.029,79.971,1,0.800,403.950,,DEGRADED
1788859497.450,1,3,-46.962,73.038,1,1.000,404.283,,NORMAL
1788859497.451,2,1,-40.029,79.971,1,1.000,403.344,,NORMAL
1788859497.451,2,3,-39.778,80.222,1,1.000,398.231,,NORMAL
1788859497.451,3,1,-46.962,73.038,1,1.000,414.528,,NORMAL
1788859497.452,3,2,-39.778,80.222,1,0.667,408.998,,DEGRADED
1788859498.500,1,2,-40.772,79.228,1,0.833,412.179,,DEGRADED
1788859498.500,1,3,-47.569,72.431,1,1.000,412.331,,NORMAL
1788859498.501,2,1,-40.772,79.228,1,1.000,401.477,,NORMAL
1788859498.501,2,3,-40.422,79.578,1,1.000,410.332,,NORMAL
1788859498.501,3,1,-47.569,72.431,1,1.000,395.862,,NORMAL
1788859498.501,3,2,-40.422,79.578,1,0.800,407.767,,DEGRADED
1788859499.550,1,2,-41.906,78.094,0,0.833,415.093,channel_loss,DEGRADED
1788859499.550,1,3,-48.474,71.526,1,1.000,403.824,,NORMAL
1788859499.551,3,2,-41.574,78.426,1,0.833,407.819,,DEGRADED
1788859499.551,1,3,-48.474,71.526,1,1.000,404.018,,NORMAL
1788859499.551,2,1,-41.906,78.094,1,1.000,413.213,,NORMAL
1788859499.551,2,3,-41.574,78.426,1,1.000,411.067,,NORMAL
1788859499.552,3,1,-48.474,71.526,1,1.000,402.641,,NORMAL
1788859499.552,3,2,-41.574,78.426,1,0.833,405.767,,DEGRADED
1788859500.595,1,2,-43.429,76.571,1,0.833,410.994,,DEGRADED
1788859500.595,1,3,-49.609,70.391,1,1.000,396.724,,NORMAL
1788859500.595,2,1,-43.429,76.571,1,1.000,407.538,,NORMAL
1788859500.596,2,3,-43.171,76.829,1,1.000,413.401,,NORMAL
1788859500.596,3,1,-49.609,70.391,1,1.000,404.367,,NORMAL
1788859500.596,3,2,-43.171,76.829,1,0.833,400.251,,DEGRADED
1788859501.628,1,2,-44.786,75.214,1,0.833,411.237,,DEGRADED
1788859501.628,1,3,-50.646,69.354,1,1.000,408.696,,NORMAL
1788859501.628,2,1,-44.786,75.214,1,1.000,403.979,,NORMAL
1788859501.628,2,3,-44.698,75.302,1,1.000,406.896,,NORMAL
1788859501.628,3,1,-50.646,69.354,1,1.000,403.630,,NORMAL
1788859501.629,3,2,-44.698,75.302,1,1.000,412.050,,NORMAL
1788859502.667,1,2,-46.598,73.402,1,0.800,402.838,,DEGRADED
1788859502.668,1,3,-51.936,68.064,1,1.000,399.888,,NORMAL
1788859502.668,2,1,-46.598,73.402,1,1.000,406.640,,NORMAL
1788859502.668,2,3,-46.520,73.480,0,0.800,401.049,channel_loss,DEGRADED
1788859502.669,2,1,-46.598,73.402,0,0.833,408.309,channel_loss,DEGRADED
1788859502.669,3,1,-51.936,68.064,1,1.000,406.463,,NORMAL
1788859502.669,3,2,-46.520,73.480,1,1.000,410.037,,NORMAL
1788859503.716,1,2,-48.381,71.619,1,0.800,407.272,,DEGRADED
1788859503.716,1,3,-53.268,66.732,1,1.000,413.227,,NORMAL
1788859503.716,2,1,-48.381,71.619,1,0.833,411.121,,DEGRADED
1788859503.717,2,3,-48.379,71.621,1,0.800,402.191,,DEGRADED
1788859503.717,3,1,-53.268,66.732,1,1.000,407.562,,NORMAL
1788859503.717,3,2,-48.379,71.621,1,1.000,409.563,,NORMAL
1788859504.723,1,2,-50.147,69.853,1,1.000,411.911,,NORMAL
1788859504.723,1,3,-54.535,65.465,1,1.000,413.212,,NORMAL
1788859504.723,2,1,-50.147,69.853,1,0.833,401.323,,DEGRADED
1788859504.724,2,3,-50.080,69.920,1,0.800,406.736,,DEGRADED
1788859504.724,3,1,-54.535,65.465,1,1.000,396.947,,NORMAL
1788859504.724,3,2,-50.080,69.920,1,1.000,410.094,,NORMAL
1788859505.773,1,2,-51.909,68.091,1,1.000,397.787,,NORMAL
1788859505.773,1,3,-55.883,64.117,1,1.000,414.574,,NORMAL
1788859505.773,2,1,-51.909,68.091,1,0.833,413.414,,DEGRADED
1788859505.774,2,3,-51.884,68.116,1,0.800,400.284,,DEGRADED
1788859505.774,3,1,-55.883,64.117,1,1.000,404.781,,NORMAL
1788859505.774,3,2,-51.884,68.116,1,1.000,410.075,,NORMAL
1788859506.811,1,2,-53.528,66.472,1,1.000,397.448,,NORMAL
1788859506.811,1,3,-57.082,62.918,0,0.800,397.959,channel_loss,DEGRADED
1788859506.812,1,2,-53.528,66.472,0,0.833,412.347,channel_loss,DEGRADED
1788859506.812,2,1,-53.528,66.472,1,0.833,414.743,,DEGRADED
1788859506.812,2,3,-53.489,66.511,0,0.600,411.236,channel_loss,DEGRADED
1788859506.812,2,1,-53.528,66.472,1,0.857,410.958,,NORMAL
1788859506.812,1,3,-57.082,62.918,1,0.800,405.876,,DEGRADED
1788859506.813,3,1,-57.082,62.918,1,1.000,408.601,,NORMAL
1788859506.813,3,2,-53.489,66.511,1,1.000,406.835,,NORMAL
1788859507.860,1,2,-54.779,65.221,1,0.833,413.950,,DEGRADED
1788859507.861,1,3,-58.023,61.977,1,0.833,399.821,,DEGRADED
1788859507.861,2,1,-54.779,65.221,1,1.000,412.829,,NORMAL
1788859507.861,2,3,-54.733,65.267,1,0.800,413.449,,DEGRADED
1788859507.862,3,1,-58.023,61.977,1,1.000,396.409,,NORMAL
1788859507.862,3,2,-54.733,65.267,1,1.000,413.332,,NORMAL
1788859508.879,1,2,-55.825,64.175,1,0.833,403.310,,DEGRADED
1788859508.880,1,3,-58.855,61.145,1,0.833,414.070,,DEGRADED
1788859508.880,2,1,-55.825,64.175,1,1.000,404.997,,NORMAL
1788859508.880,2,3,-55.778,64.222,1,0.800,412.889,,DEGRADED
1788859508.881,3,1,-58.855,61.145,1,1.000,404.217,,NORMAL
1788859508.881,3,2,-55.778,64.222,1,1.000,410.007,,NORMAL
1788859509.883,1,2,-56.820,63.180,0,0.667,403.527,channel_loss,DEGRADED
1788859509.883,1,3,-59.710,60.290,1,0.833,398.235,,DEGRADED
1788859509.884,3,2,-56.773,63.227,1,1.000,397.125,,NORMAL
1788859509.884,1,3,-59.710,60.290,1,0.857,403.307,,NORMAL
1788859509.884,2,1,-56.820,63.180,0,0.833,395.799,channel_loss,DEGRADED
1788859509.884,2,3,-56.773,63.227,1,0.800,404.012,,DEGRADED
1788859509.885,3,1,-59.710,60.290,0,0.800,412.253,channel_loss,DEGRADED
1788859509.885,2,3,-56.773,63.227,1,0.800,408.858,,DEGRADED
1788859509.885,3,1,-59.710,60.290,1,0.800,414.701,,DEGRADED
1788859509.885,3,2,-56.773,63.227,1,1.000,403.107,,NORMAL
1788859510.927,1,2,-57.757,62.243,1,0.600,397.587,,DEGRADED
1788859510.927,1,3,-60.581,59.419,1,1.000,404.239,,NORMAL
1788859510.928,2,1,-57.757,62.243,1,0.800,407.978,,DEGRADED
1788859510.928,2,3,-57.713,62.287,1,1.000,395.571,,NORMAL
1788859510.928,3,1,-60.581,59.419,1,0.833,400.016,,DEGRADED
1788859510.928,3,2,-57.713,62.287,1,1.000,406.436,,NORMAL
1788859511.981,1,2,-58.545,61.455,1,0.800,410.447,,DEGRADED
1788859511.981,1,3,-61.352,58.648,1,1.000,399.463,,NORMAL
1788859511.981,2,1,-58.545,61.455,1,0.800,401.716,,DEGRADED
1788859511.981,2,3,-58.503,61.497,1,1.000,413.155,,NORMAL
1788859511.981,3,1,-61.352,58.648,1,0.833,412.313,,DEGRADED
1788859511.982,3,2,-58.503,61.497,1,1.000,397.744,,NORMAL
1788859512.984,1,2,-59.174,60.826,1,0.800,398.634,,DEGRADED
1788859512.984,1,3,-61.971,58.029,1,1.000,395.660,,NORMAL
1788859512.984,2,1,-59.174,60.826,1,0.800,410.944,,DEGRADED
1788859512.984,2,3,-59.112,60.888,1,1.000,401.620,,NORMAL
1788859512.985,3,1,-61.971,58.029,1,0.833,396.192,,DEGRADED
1788859512.985,3,2,-59.112,60.888,1,1.000,405.666,,NORMAL
1788859514.013,1,2,-59.693,60.307,1,0.800,404.669,,DEGRADED
1788859514.014,1,3,-62.526,57.474,1,1.000,405.409,,NORMAL
1788859514.014,2,1,-59.693,60.307,1,0.800,405.221,,DEGRADED
1788859514.014,2,3,-59.659,60.341,0,0.833,396.012,channel_loss,DEGRADED
1788859514.014,2,1,-59.693,60.307,1,0.833,412.484,,DEGRADED
1788859514.015,1,3,-62.526,57.474,1,1.000,404.305,,NORMAL
1788859514.015,3,1,-62.526,57.474,0,0.667,396.361,channel_loss,DEGRADED
1788859514.015,3,2,-59.659,60.341,1,1.000,403.177,,NORMAL
1788859514.015,2,1,-59.693,60.307,1,1.000,404.950,,NORMAL
1788859514.015,3,2,-59.659,60.341,1,1.000,396.614,,NORMAL
1788859515.029,1,2,-60.137,59.863,1,1.000,407.310,,NORMAL
1788859515.029,1,3,-63.008,56.992,1,1.000,400.645,,NORMAL
1788859515.029,2,1,-60.137,59.863,1,1.000,406.112,,NORMAL
1788859515.030,2,3,-60.111,59.889,1,0.800,415.037,,DEGRADED
1788859515.030,3,1,-63.008,56.992,1,0.800,404.219,,DEGRADED
1788859515.030,3,2,-60.111,59.889,1,1.000,397.128,,NORMAL
1788859516.058,1,2,-60.515,59.485,1,1.000,412.200,,NORMAL
1788859516.058,1,3,-63.422,56.578,1,1.000,410.524,,NORMAL
1788859516.058,2,1,-60.515,59.485,1,1.000,399.445,,NORMAL
1788859516.058,2,3,-60.480,59.520,1,0.800,399.714,,DEGRADED
1788859516.059,3,1,-63.422,56.578,1,0.800,404.215,,DEGRADED
1788859516.059,3,2,-60.480,59.520,1,1.000,397.046,,NORMAL
1788859517.067,1,2,-60.815,59.185,1,1.000,408.447,,NORMAL
1788859517.067,1,3,-63.748,56.252,1,1.000,398.197,,NORMAL
1788859517.067,2,1,-60.815,59.185,0,0.857,396.487,channel_loss,NORMAL
1788859517.068,2,3,-60.770,59.230,1,0.800,397.009,,DEGRADED
1788859517.068,3,1,-63.748,56.252,1,0.800,409.920,,DEGRADED
1788859517.068,2,3,-60.770,59.230,1,0.800,406.272,,DEGRADED
1788859517.068,3,1,-63.748,56.252,1,0.800,406.376,,DEGRADED
1788859517.068,3,2,-60.770,59.230,1,1.000,397.589,,NORMAL
1788859518.097,1,2,-61.173,58.827,1,1.000,408.451,,NORMAL
1788859518.097,1,3,-64.101,55.899,1,1.000,412.506,,NORMAL
1788859518.097,2,1,-61.173,58.827,1,0.833,414.512,,DEGRADED
1788859518.098,2,3,-61.113,58.887,1,1.000,402.177,,NORMAL
1788859518.098,3,1,-64.101,55.899,1,0.833,399.399,,DEGRADED
1788859518.098,3,2,-61.113,58.887,1,1.000,399.629,,NORMAL
1788859519.107,1,2,-61.581,58.419,1,1.000,412.052,,NORMAL
1788859519.107,1,3,-64.443,55.557,1,1.000,410.397,,NORMAL
1788859519.108,2,1,-61.581,58.419,1,0.800,411.289,,DEGRADED
1788859519.108,2,3,-61.475,58.525,1,1.000,414.635,,NORMAL
1788859519.108,3,1,-64.443,55.557,1,1.000,407.416,,NORMAL
1788859519.108,3,2,-61.475,58.525,1,1.000,395.670,,NORMAL
1788859520.112,1,2,-62.074,57.926,0,0.800,411.734,channel_loss,DEGRADED
1788859520.112,1,3,-64.829,55.171,1,1.000,398.753,,NORMAL
1788859520.112,3,2,-61.901,58.099,1,1.000,401.324,,NORMAL
1788859520.112,1,3,-64.829,55.171,1,1.000,395.267,,NORMAL
1788859520.112,2,1,-62.074,57.926,1,0.800,406.471,,DEGRADED
1788859520.113,2,3,-61.901,58.099,1,1.000,397.982,,NORMAL
1788859520.113,3,1,-64.829,55.171,1,1.000,395.758,,NORMAL
1788859520.113,3,2,-61.901,58.099,1,1.000,399.447,,NORMAL
1788859521.151,1,2,-62.490,57.510,1,0.800,401.962,,DEGRADED
1788859521.152,1,3,-65.143,54.857,1,1.000,409.577,,NORMAL
1788859521.152,2,1,-62.490,57.510,1,0.800,406.496,,DEGRADED
1788859521.153,2,3,-62.242,57.758,1,1.000,396.197,,NORMAL
1788859521.153,3,1,-65.143,54.857,1,1.000,407.501,,NORMAL
1788859521.155,3,2,-62.242,57.758,1,1.000,400.587,,NORMAL
1788859522.197,1,2,-62.842,57.158,1,0.800,404.858,,DEGRADED
1788859522.197,1,3,-65.396,54.604,1,1.000,400.608,,NORMAL
1788859522.197,2,1,-62.842,57.158,1,1.000,397.421,,NORMAL
1788859522.197,2,3,-62.511,57.489,1,1.000,400.809,,NORMAL
1788859522.198,3,1,-65.396,54.604,1,1.000,404.877,,NORMAL
1788859522.198,3,2,-62.511,57.489,1,1.000,396.053,,NORMAL
1788859523.244,1,2,-63.432,56.568,1,0.800,407.131,,DEGRADED
1788859523.244,1,3,-65.801,54.199,1,1.000,401.173,,NORMAL
1788859523.244,2,1,-63.432,56.568,1,1.000,397.889,,NORMAL
1788859523.245,2,3,-62.943,57.057,1,1.000,401.707,,NORMAL
1788859523.245,3,1,-65.801,54.199,1,1.000,410.085,,NORMAL
1788859523.245,3,2,-62.943,57.057,1,1.000,402.749,,NORMAL
1788859524.275,1,2,-64.020,55.980,1,0.800,405.150,,DEGRADED
1788859524.275,1,3,-66.193,53.807,1,1.000,411.269,,NORMAL
1788859524.275,2,1,-64.020,55.980,1,1.000,412.380,,NORMAL
1788859524.275,2,3,-63.399,56.601,1,1.000,395.519,,NORMAL
1788859524.275,3,1,-66.193,53.807,0,0.800,412.387,channel_loss,DEGRADED
1788859524.276,3,2,-63.399,56.601,1,1.000,406.613,,NORMAL
1788859524.276,2,1,-64.020,55.980,1,1.000,403.498,,NORMAL
1788859524.276,3,2,-63.399,56.601,1,1.000,395.562,,NORMAL
1788859525.328,1,2,-64.605,55.395,1,1.000,411.171,,NORMAL
1788859525.328,1,3,-66.578,53.422,1,1.000,411.785,,NORMAL
1788859525.329,2,1,-64.605,55.395,0,0.833,396.907,channel_loss,DEGRADED
1788859525.329,2,3,-63.886,56.114,1,1.000,400.011,,NORMAL
1788859525.329,3,1,-66.578,53.422,1,0.800,405.624,,DEGRADED
1788859525.329,2,3,-63.886,56.114,1,1.000,401.350,,NORMAL
1788859525.329,3,1,-66.578,53.422,1,0.833,401.806,,DEGRADED
1788859525.329,3,2,-63.886,56.114,1,1.000,405.354,,NORMAL
